Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Dillon Thomas","LAA",8,14,0,1,0,0,0.142857142,0.428571428,0,0.2,0.09090909,0.285714285,0.09090909,0.21296796202659607,0.217,31.27377140100336,-0.01655632071197033,-1.0992806388330187,0.49426309764385223,-0.01706345794868619,29,1,0,0,2,0,1,0,0,6,1,11,0,"Dillon Thomas",12719,605504
"Tyler Anderson","LAD",31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.24520699122562858,0.12574951350688934,-0.00893449493946497,32,0,0,0,0,0,0,0,0,1,0,1,0,"Tyler Anderson",12880,542881
"Cam Gallagher","KCR",18,47,0,1,5,0,0.063829787,0.276595744,0.119047619,0.310344827,0.214285714,0.266666666,0.333333333,0.264644890361362,0.22,65.07625673097257,-0.07417811127379537,-1.921259311708762,0.8227178454399109,0.04063397169525898,29,4,5,0,3,0,0,0,2,13,9,42,0,"Cam Gallagher",12981,595956
"Deven Marrero","NYM",5,6,0,0,0,1,0,0.5,0,0,0,0,0,0,0.092,-100,0.20000000298023224,-1.2585107051739008,0.25156034901738167,-0.08407749064923488,31,0,0,0,0,0,0,0,0,3,0,6,0,"Deven Marrero",13325,571918
"Erik González","MIA",16,41,0,4,3,1,0.097560975,0.292682926,0.027027027,0.28,0.189189189,0.268292682,0.216216216,0.22730628455557475,0.263,40.02896080547367,-0.1044125659391284,-2.9611596781981935,0.6250479817390442,-0.09735089527364107,30,6,1,0,4,0,0,0,0,12,7,37,0,"Erik Gonzalez",13369,570481
"Wynton Bernard","COL",12,42,0,9,3,3,0,0.19047619,0.023809524,0.352941176,0.285714285,0.285714285,0.309523809,0.26151990322839647,0.226,52.87657365869507,0.3303032866679132,-1.9691919627916281,0.4719703122973442,-0.00566238555073832,31,11,1,0,0,0,0,0,0,8,12,42,0,"Wynton Bernard",13408,592144
"Christian Lopes","OAK",4,10,0,0,0,0,0.1,0.5,0,0,0,0.1,0,0.06887439489364625,0.222,-64.74594447667262,-0.02721028169617057,-1.8810922299184998,-0.5049182325601578,-0.21733586142748182,29,0,0,0,1,0,0,0,0,5,0,9,0,"Christian Lopes",13472,547173
"Terrance Gore","NYM",10,8,0,1,0,3,0,0.375,0,0.25,0.142857142,0.142857142,0.142857142,0.1262644018445696,0.128,-22.887891921193145,0.5946229433175176,-0.5475857126216188,0.5162355899810791,0.025573197355332148,31,1,0,0,0,0,0,0,1,3,1,7,0,"Terrance Gore",13658,605253
"Travis Jankowski","- - -",44,64,0,11,2,3,0.125,0.15625,0,0.2,0.163636363,0.28125,0.163636363,0.22163783852010965,0.259,42.47014054277966,1.0482553476467729,-3.2345783904830325,-0.049412011401727796,-0.11417772902429923,31,9,0,0,8,0,1,0,0,10,9,55,0,"Travis Jankowski",13768,608671
"Kevin Plawecki","- - -",64,186,1,15,13,0,0.075268817,0.17204301,0.06547619,0.264705882,0.220238095,0.286486486,0.285714285,0.2594296268514685,0.268,60.42163663637888,-1.04510916210711,-9.32907155768077,-0.6612063702195883,-0.43167283977433024,31,28,8,0,14,0,2,1,1,32,37,168,0,"Kevin Plawecki",13807,608700
"Tyler Heineman","- - -",62,174,0,16,9,1,0.045977011,0.097701149,0.050955414,0.242857142,0.216560509,0.276470588,0.267515923,0.2481350144919227,0.273,54.93985701994425,-1.1352717992849648,-10.23643221675359,10.752644002437592,0.6773795684246064,31,26,8,0,8,0,5,0,4,17,34,157,0,"Tyler Heineman",13897,623168
"Wilmer Difo","ARI",3,6,0,0,0,0,0,0.166666666,0,0,0,0,0,0,0.181,-100,0,-1.4946186953195841,-0.22417397052049637,-0.15881834433333875,30,0,0,0,0,0,0,0,0,1,0,6,0,"Wilmer Difo",14320,594694
"Anthony Alford","PIT",2,4,0,0,0,0,0,0.5,0,0.5,0.25,0.25,0.25,0.22096270322799683,0.035,35.726851880759995,-0.004139080177992582,-0.3028395663631306,-0.8756522387266159,-0.10930493047874933,27,1,0,0,0,0,0,0,0,2,1,4,0,"Anthony Alford",14329,546990
"Ronald Guzmán","NYY",3,6,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0.007,-100,0,-1.467312824071339,0.2882813960313797,-0.10388207623035917,27,0,0,0,0,0,0,0,0,5,0,6,0,"Ronald Guzman",14388,608597
"Pedro Severino","MIL",8,21,0,0,1,0,0.142857142,0.333333333,0.111111111,0.363636363,0.222222222,0.333333333,0.333333333,0.3027089266549973,0.227,93.85094388297016,-0.08721650904044509,-0.23724512991532887,-0.04071177542209625,0.04658575713796143,28,2,2,0,3,0,0,0,0,7,4,18,0,"Pedro Severino",14523,600474
"Andrew Knapp","- - -",16,46,0,4,4,0,0.108695652,0.260869565,0.025641025,0.178571428,0.128205128,0.239130434,0.153846153,0.1948002771190975,0.254,19.870643974484025,-0.18301280122250319,-4.485665184724166,-1.373681664466858,-0.4503950433391817,30,4,1,0,5,0,1,1,0,12,5,39,0,"Andrew Knapp",14942,595284
"Jonathan Davis","MIL",37,91,0,9,4,7,0.153846153,0.285714285,0.013157895,0.34,0.22368421,0.344444444,0.236842105,0.27828339205847846,0.284,77.14939137929402,1.0313571384176612,-1.3845794443413335,3.4818523228168488,0.548543650597226,30,16,1,0,14,0,0,0,1,26,17,76,0,"Jonathan Davis",15104,641505
"Brandon Dixon","SDP",5,14,0,1,1,0,0,0.357142857,0.071428571,0.333333333,0.214285714,0.214285714,0.285714285,0.2163699013846261,0.234,38.888085146410916,0.011782961897552013,-0.9822488732340178,0.10707367956638336,-0.04137673161039465,30,2,1,0,0,0,0,0,0,5,3,14,0,"Brandon Dixon",15214,641525
"Willians Astudillo","MIA",21,55,1,5,4,1,0.018181818,0.054545454,0.055555556,0.24,0.24074074,0.254545454,0.296296296,0.24303554838353938,0.265,50.78422696469893,0.09760204190388322,-3.047345214488424,-3.9554822016507387,-0.5368255930164719,30,12,0,0,1,0,0,0,0,3,13,54,0,"Willians Astudillo",15608,553902
"Gosuke Katoh","TOR",8,11,0,2,0,0,0.272727272,0.09090909,0.142857143,0.166666666,0.142857142,0.4,0.285714285,0.3327708840370178,0.344,118.95314511554199,0.2041344209574163,0.43874161006724266,0.2758854031562805,0.11153845307048595,27,0,1,0,3,0,0,0,1,1,1,7,0,"Gosuke Katoh",15697,641741
"José Godoy","- - -",10,22,0,3,1,0,0.09090909,0.409090909,0,0.09090909,0.05,0.136363636,0.05,0.102788123217496,0.158,-43.97902406297663,-0.012417240533977747,-3.688543715014714,1.2172103337943554,-0.18154993921594076,27,1,0,0,2,0,0,0,0,9,1,20,0,"Jose Godoy",15808,608422
"Mark Payton","CHW",8,25,0,3,1,0,0.16,0.16,0,0.176470588,0.142857142,0.28,0.142857142,0.21626112937927247,0.236,34.85174667208499,0.09226251719519496,-1.7405166019888056,-0.5647437572479248,-0.1590775547475988,30,3,0,0,4,0,0,0,0,4,3,21,0,"Mark Payton",16042,592622
"Pablo Reyes","MIL",6,16,0,1,0,0,0.0625,0.125,0,0.307692307,0.266666666,0.3125,0.266666666,0.2640092000365257,0.187,67.38906590677905,-0.02069540088996291,-0.6269144614858557,-0.1346379816532135,-0.022230544474276474,28,4,0,0,1,0,0,0,0,2,4,15,0,"Pablo Reyes",16357,622569
"Kevin Padlo","- - -",13,34,0,0,3,0,0.029411764,0.294117647,0.03030303,0.173913043,0.121212121,0.147058823,0.151515151,0.13534627591862397,0.174,-12.958431613929019,-0.01704423749470152,-4.6638277582381615,-2.0911573618650436,-0.5897572225180802,25,3,1,0,1,0,0,0,0,10,4,33,0,"Kevin Padlo",16593,656821
"Brian O'Keefe","SEA",2,4,0,0,0,0,0.25,0.5,0,1,0.333333333,0.5,0.333333333,0.3931486904621124,0.379,166.57951379260757,-0.008851216873154044,0.29083581732637254,-0.09279888868331909,0.03406778115540996,28,1,0,0,1,0,0,0,0,2,1,3,0,"Brian O'Keefe",16680,657247
"Chadwick Tromp","ATL",1,4,0,0,3,0,0,0,0.5,0.75,0.75,0.75,1.25,0.8517012000083923,0.503,468.4119561770089,-0.026069156359881163,1.6860739958991982,0.03236487973481417,0.19486225542119565,27,1,2,0,0,0,0,0,0,0,3,4,0,"Chadwick Tromp",16953,644433
"Eddy Alvarez","LAD",14,27,0,1,3,1,0,0.333333333,0,0.235294117,0.16,0.153846153,0.16,0.13597704814030573,0.179,-18.07293808900762,0.26671851612627506,-3.4371921223052206,-1.8979560136795044,-0.462752295390858,32,4,0,0,0,0,0,1,1,9,4,25,0,"Eddy Alvarez",16959,657193
"Magneuris Sierra","LAA",45,96,0,7,5,6,0.041666666,0.260416666,0.076923077,0.227272727,0.164835164,0.2,0.241758241,0.1951877230092099,0.212,18.721295887521144,1.1202802578918636,-7.66014088663894,1.001679565757513,-0.3805232502811529,26,11,1,3,4,0,0,0,1,25,15,91,0,"Magneuris Sierra",17023,642423
"Jose Herrera","ARI",47,124,0,9,5,0,0.072580645,0.274193548,0.018018018,0.272727272,0.189189189,0.25,0.207207207,0.2126234581073125,0.186,30.98249760321573,-0.34440875239670277,-10.287634280601338,3.3795047998428345,-0.2779233555670501,25,19,2,0,9,0,0,0,4,34,21,111,0,"Jose Herrera",17040,645444
"Grayson Greiner","ARI",2,8,0,0,0,0,0.25,0.375,0,0.333333333,0.166666666,0.375,0.166666666,0.282667338848114,0.227,78.87670221646712,-0.013950633350759745,-0.21028579048571802,-0.11253399401903152,-0.005030057121677235,29,1,0,0,2,0,0,0,0,3,1,6,0,"Grayson Greiner",17062,606988
"Alex Jackson","MIL",5,12,0,0,0,0,0,0.583333333,0,0.6,0.25,0.25,0.25,0.22096270322799683,0.173,37.95497824306682,-0.21812468627467752,-1.0831614258683757,0.3059791550040245,-0.038304042651904575,26,3,0,0,0,0,0,0,0,7,3,12,0,"Alex Jackson",17276,656577
"Bobby Bradley","CLE",8,17,0,1,0,0,0,0.529411764,0,0.25,0.117647058,0.117647058,0.117647058,0.10398244857788086,0.144,-42.67074978221427,-0.009670498198829591,-2.73897007690059,-1.3475431203842163,-0.37265187241063846,26,2,0,0,0,0,0,0,0,9,2,17,0,"Bobby Bradley",17278,656252
"Luis Liberato","SDP",7,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0.006,-100,0,-1.214471990317844,-0.3272046511992812,-0.14382991169340262,26,0,0,0,0,0,0,0,0,3,0,5,0,"Luis Liberato",17307,642451
"JT Riddle","CIN",2,4,0,0,0,0,0,0.25,0,0.333333333,0.25,0.25,0.25,0.22096270322799683,0.146,31.81545775967947,-0.004139080177992582,-0.32101722468260385,0.20406881347298622,0.0021532652508519184,30,1,0,0,0,0,0,0,0,1,1,4,0,"JT Riddle",17642,595375
"Matt Beaty","SDP",20,47,0,6,1,0,0.042553191,0.170212765,0.069767442,0.114285714,0.093023255,0.170212765,0.162790697,0.15847729114775963,0.243,-0.6973931416952576,-0.114608702249825,-5.613339412313777,-2.4593759179115295,-0.6780247792385622,29,2,1,1,2,0,2,0,0,8,4,43,0,"Matt Beaty",17710,607461
"Evan Phillips","LAD",64,1,0,0,0,0,1,0,0,0,0,1,0,0.6887439489364624,0.689,359.89485538795077,-0.004139080177992582,0.29781718745875035,0.12574951350688934,0.04808106894858461,27,0,0,0,1,0,0,0,0,0,0,0,0,"Evan Phillips",17734,623465
"Josh Lester","DET",2,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0.187,-100,0,-1.2160662655539738,0.009669102728366852,-0.11007403482643757,27,0,0,0,0,0,0,0,0,3,0,5,0,"Josh Lester",17737,623507
"Max Schrock","CIN",13,27,0,1,1,0,0.037037037,0.222222222,0,0.2,0.153846153,0.185185185,0.153846153,0.15644989631794118,0.203,-12.296740788530608,-0.03344070306047797,-3.556153863245196,0.17634029686450958,-0.2574492767557173,27,4,0,0,1,0,0,0,0,6,4,26,0,"Max Schrock",17750,621011
"DJ Stewart","BAL",3,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0.019,-100,0,-0.7248297539059774,0,-0.06614852019224263,28,0,0,0,0,0,0,0,0,2,0,3,0,"DJ Stewart",17766,621466
"José Alvarado","PHI",59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.2478813622297332,0.12574951350688934,-0.009215294168726363,27,0,0,0,0,0,0,0,0,1,0,1,0,"Jose Alvarado",17780,621237
"Drew Jackson","OAK",3,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.06,-100,0,-0.7203135621254102,0.29345329105854034,-0.03486280815145955,28,0,0,0,0,0,0,0,0,1,0,3,0,"Drew Jackson",17807,623515
"Marcus Wilson","SEA",3,6,0,1,0,0,0.166666666,0.666666666,0,1,0.2,0.333333333,0.2,0.26209912697474164,0.265,74.06127288936561,0.04940652195364237,-0.1257261822947922,-0.07954499125480652,-0.0016407908864001855,25,1,0,0,1,0,0,0,0,4,1,5,0,"Marcus Wilson",17910,657129
"David Fletcher","LAA",61,228,2,20,17,1,0.030701754,0.070175438,0.078703704,0.267676767,0.254629629,0.287610619,0.333333333,0.27471711229434054,0.295,74.86737528654565,-0.6913359514437616,-7.1395587752500385,7.198689341545105,0.7628620549965531,28,43,9,1,7,0,3,0,2,16,55,216,0,"David Fletcher",17992,664058
"Austin Allen","OAK",5,16,0,1,0,0,0.0625,0.5625,0,0.2,0.071428571,0.1875,0.071428571,0.14330046996474266,0.153,-12.202697786850209,-0.25408004084602,-2.27426263537019,0.7879123128950596,-0.10296288281208017,28,1,0,0,1,0,1,0,0,9,1,14,0,"Austin Allen",18083,664119
"Ka'ai Tom","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.036,-100,0,-0.24489299395695183,-0.003264671191573143,-0.022447546561926712,28,0,0,0,0,0,0,0,0,0,0,1,0,"Ka'ai Tom",18136,664789
"Austin Dean","SFG",3,9,0,1,0,0,0.111111111,0,0,0.375,0.375,0.444444444,0.375,0.3711440430747138,0.317,142.99846479022787,-0.01695793989347294,0.43265813005556514,-0.000530540943145752,0.0778447772879657,28,3,0,0,1,0,0,0,0,0,3,8,0,"Austin Dean",18288,621573
"Travis Blankenhorn","NYM",1,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.037,-100,0,-0.7292553540770665,-0.10802468657493591,-0.07708704191119875,25,0,0,0,0,0,0,0,0,1,0,3,0,"Travis Blankenhorn",18395,663905
"Donny Sands","PHI",3,4,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0.1721859872341156,0.275,4.383962594580167,-0.004139080177992582,-0.4485012702345539,-0.10079816183133516,-0.04324201956209543,26,0,0,0,1,0,0,0,0,1,0,3,0,"Donny Sands",18603,664848
"Yusniel Díaz","BAL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.24160991796865913,0.0013114823959767818,-0.021911805848777558,25,0,0,0,0,0,0,0,0,1,0,1,0,"Yusniel Diaz",18905,666783
"Chris Okey","CIN",7,13,0,3,0,0,0,0.384615384,0,0.285714285,0.166666666,0.23076923,0.166666666,0.1913780294931852,0.2,11.586218570109994,-0.0450101220048964,-1.380404931220328,-1.0137299597263336,-0.20447008143962175,27,2,0,0,0,0,1,0,0,5,2,12,0,"Chris Okey",19245,608360
"Yonny Hernández","ARI",12,28,0,2,0,2,0.071428571,0.142857142,0,0.1,0.083333333,0.153846153,0.083333333,0.12096882783449613,0.202,-31.688581863132274,0.524467246606946,-3.7595628973968127,-0.19169998914003372,-0.31384127134428463,24,2,0,0,2,0,0,0,2,4,2,24,0,"Yonny Hernandez",19432,660634
"Taylor Jones","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-100,0,-0.24281685987129661,0,-0.022176231241110442,28,0,0,0,0,0,0,0,0,0,0,1,0,"Taylor Jones",19533,622100
"Jaylin Davis","BOS",12,27,0,4,2,0,0.111111111,0.407407407,0.041666667,0.615384615,0.333333333,0.407407407,0.375,0.3523949826205218,0.272,125.70712548417062,-0.17275928985327482,0.6083011196966155,0.09869520366191864,0.163835753865442,27,7,1,0,3,0,0,0,0,11,8,24,0,"Jaylin Davis",19552,664041
"Símon Muzziotti","PHI",9,9,0,0,0,0,0,0.222222222,0,0.2,0.142857142,0.25,0.142857142,0.20050794631242752,0.235,23.749789970199135,-0.008344356916495599,-0.8056593292914921,-0.042831819504499435,-0.05661553282999118,23,1,0,0,0,0,1,0,1,2,1,7,0,"Simon Muzziotti",19553,665922
"Nate Mondou","OAK",1,3,0,0,0,0,0.333333333,0.333333333,0,0,0,0.333333333,0,0.22958131631215414,0.232,48.709768575349436,-0.004139080177992582,-0.17728938344103126,-0.3153991075232625,-0.04177453183619741,27,0,0,0,1,0,0,0,0,1,0,2,0,"Nate Mondou",19563,670148
"Otto Lopez","TOR",8,10,0,0,3,0,0.1,0.1,0,0.75,0.666666666,0.7,0.666666666,0.5991848826408386,0.306,307.03583571679366,-0.4126866334117949,1.9170823917968045,-1.0749925673007965,0.12160292872906375,23,6,0,0,1,0,0,0,0,1,6,9,0,"Otto Lopez",19608,672640
"Ben DeLuzio","STL",22,25,0,3,0,0,0.12,0.2,0.05,0.2,0.15,0.291666666,0.2,0.24231763432423273,0.33,54.40804588920107,-0.21608832199126482,-1.540352347630839,1.4845196530222893,0.08434041455087248,27,2,1,0,3,0,1,0,1,5,3,20,0,"Ben DeLuzio",19644,641512
"Zach Reks","TEX",16,34,0,3,3,0,0,0.294117647,0.029411765,0.375,0.264705882,0.264705882,0.294117647,0.24506716167225556,0.231,55.713615882108314,-0.5021668933331966,-2.196569000277954,-1.6962718665599823,-0.29589983061558556,28,8,1,0,0,0,0,0,0,10,9,34,0,"Zach Reks",19667,676646
"Ronnie Dawson","CIN",1,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0.107,-100,0,-0.7642810475532666,-0.10802468657493591,-0.08076461234453344,27,0,0,0,0,0,0,0,0,2,0,3,0,"Ronnie Dawson",19710,669008
"Joe Dunand","MIA",3,11,1,2,1,0,0,0.272727272,0.4,0.333333333,0.3,0.363636363,0.7,0.44886745647950604,0.205,191.52679316779734,-0.01613270491361618,1.1536017899727526,0.4931671991944313,0.21259391843266,26,1,1,0,0,0,1,0,0,3,3,10,0,"Joe Dunand",19727,656388
"Reiver Sanmartin","CIN",45,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0.05,-100,0,-0.5095206983688445,0.2514990270137787,-0.019875125562849812,26,0,0,0,0,0,0,0,0,1,0,2,0,"Reiver Sanmartin",19754,665665
"Rylan Bannon","- - -",5,15,0,0,0,0,0,0.333333333,0,0.222222222,0.142857142,0.2,0.142857142,0.16586095889409383,,2.3867566565132634,-0.012834248831495643,-1.660493288179325,-0.9253129579592496,-0.2217204122558633,26,2,0,0,0,0,1,0,0,5,2,14,0,"Rylan Bannon",19768,676625
"Dairon Blanco","KCR",5,7,0,1,2,1,0,0.571428571,0,0.666666666,0.285714285,0.285714285,0.285714285,0.2525288036891392,0.061,56.52255387447054,-0.44259996619075537,-0.7850753876530336,0.6492607071995735,0.008970544256340402,29,2,0,0,0,0,0,0,0,4,2,7,0,"Dairon Blanco",19779,680118
"Joshua Palacios","WSN",29,49,0,8,2,1,0.020408163,0.306122448,0.042553191,0.3125,0.212765957,0.244897959,0.255319148,0.22454524891717093,0.221,41.14498831616848,0.3238278226926923,-3.0267977294317956,-0.7838951610028744,-0.22331171165648014,26,8,2,0,1,0,1,0,0,15,10,47,0,"Joshua Palacios",19818,641943
"Cody Thomas","OAK",10,32,0,1,0,0,0.0625,0.375,0,0.444444444,0.266666666,0.3125,0.266666666,0.2640092000365257,0.247,73.01513179395465,-0.062476092018187046,-1.0341882190998652,-0.8181879222393036,-0.08829576714832424,27,8,0,0,2,0,0,0,0,12,8,30,0,"Cody Thomas",19828,642137
"Drew Ellis","- - -",7,17,0,2,1,0,0.058823529,0.411764705,0.0625,0.333333333,0.1875,0.235294117,0.25,0.21870132754830754,0.205,36.89791209612654,-0.10246526030823588,-1.348485493771776,-1.2733259024098516,-0.21481121279424364,26,2,1,0,1,0,0,0,0,7,3,16,0,"Drew Ellis",19873,656403
"Adam Haseley","CHW",14,25,0,4,2,0,0.12,0.28,0,0.357142857,0.238095238,0.333333333,0.238095238,0.2702285796403885,0.266,72.95163370202408,-0.13955490663647652,-0.900491361977006,-0.10980188846588135,-0.02311071786891862,26,5,0,0,3,0,0,0,1,7,5,21,0,"Adam Haseley",19878,656514
"Eguy Rosario","SDP",7,6,0,0,0,0,0.166666666,0.333333333,0,0.333333333,0.2,0.333333333,0.2,0.26209912697474164,0.141,70.15655377000509,-0.008278160355985165,-0.21631803764194873,0.45425448566675186,0.0466310963775031,22,1,0,0,1,0,0,0,0,2,1,5,0,"Eguy Rosario",19964,666703
"Ryan Aguilar","LAA",7,26,0,2,2,0,0.076923076,0.538461538,0.045454545,0.333333333,0.136363636,0.23076923,0.181818181,0.19718766441712013,0.204,20.133212539858864,-0.7750661498866975,-3.11178739430652,0.4622705578804016,-0.19190457689085902,27,2,1,0,2,0,1,1,0,14,3,22,0,"Ryan Aguilar",19967,666922
"Tres Barrera","WSN",19,53,0,2,4,0,0.037735849,0.301886792,0.02,0.264705882,0.18,0.211538461,0.2,0.18672637297556952,0.187,15.285413383520307,-0.306054319255054,-5.522568969376326,-0.3523353151977062,-0.4256139777947663,27,8,1,0,2,0,0,0,1,16,9,50,0,"Tres Barrera",19977,668663
"Bryce Johnson","SFG",11,19,0,1,2,0,0.052631578,0.368421052,0,0.181818181,0.111111111,0.157894736,0.111111111,0.12928660919791773,0.183,-22.377429617969995,-0.012417240533977747,-2.713894362387536,0.5682524889707565,-0.15673058365628487,26,2,0,0,1,0,0,0,0,7,2,18,0,"Bryce Johnson",20002,669369
"Miles Mastrobuoni","TBR",8,17,0,1,0,1,0.058823529,0.352941176,0,0.3,0.1875,0.235294117,0.1875,0.19648802280426025,0.191,25.426049885694894,0.18296130545786582,-1.2436426125827484,-1.0642224268522114,-0.18590028443541426,26,3,0,0,1,0,0,0,0,6,3,16,0,"Miles Mastrobuoni",20017,670156
"Kramer Robertson","STL",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.194,-100,0,-0.2454765085281417,-0.6252965605817735,-0.08781989964618474,27,0,0,0,0,0,0,0,0,0,0,1,0,"Kramer Robertson",20022,670298
"Matthew Batten","SDP",15,22,0,0,1,0,0.09090909,0.272727272,0.052631579,0.153846153,0.105263157,0.227272727,0.157894736,0.1928649300878698,0.258,22.815990156681398,-0.06671958230435848,-2.039580110736911,1.3158524855971336,0.003389558517805362,27,1,1,0,2,0,1,0,0,6,2,19,0,"Matthew Batten",20157,676946
"Mario Feliciano","MIL",2,5,0,0,0,0,0.2,0.2,0,0.333333333,0.25,0.4,0.25,0.31451895236968996,0.452,101.92633579565383,-0.008303250120661687,0.0028872208527328837,0.286088852211833,0.04838196560816027,23,1,0,0,1,0,0,0,0,1,1,4,0,"Mario Feliciano",20263,666128
"Brewer Hicklen","KCR",6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,-100,-0.19231531023979187,-1.190487839341754,-0.1122225085273385,-0.12350522495106034,26,0,0,0,0,0,0,0,0,4,0,4,0,"Brewer Hicklen",20450,676551
"Jack Larsen","SEA",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.23740986922398064,-0.25848222710192204,-0.04874821068320361,27,0,0,0,0,0,0,0,0,1,0,1,0,"Jack Larsen",20510,677223
"Nick Madrigal","CHC",59,228,0,19,7,3,0.061403508,0.118421052,0.033492823,0.285714285,0.248803827,0.305309734,0.28229665,0.267286190680698,0.283,72.56518832441435,0.35956697072833776,-6.9079021678526695,2.05461722612381,0.31307084879669167,25,45,7,0,14,0,3,0,2,27,52,209,0,"Nick Madrigal",20521,663611
"Mickey McDonald","OAK",4,6,0,0,0,0,0.333333333,0.5,0,0,0,0.333333333,0,0.22958131631215414,0.298,48.709768575349436,-0.008278160355985165,-0.3545787668820625,0.18529705703258514,0.0021379719154005234,27,0,0,0,2,0,0,0,0,3,0,4,0,"Mickey McDonald",20533,676782
"Iván Herrera","STL",11,22,0,0,1,0,0.09090909,0.363636363,0,0.181818181,0.111111111,0.19047619,0.111111111,0.14977092969985234,0.167,-8.873011080851292,-0.030196246691048145,-2.813042934872082,-0.2941109612584114,-0.24686153187629548,22,2,0,0,2,0,0,1,1,8,2,18,0,"Ivan Herrera",20599,671056
"Carlos Pérez","CHW",7,18,0,0,2,0,0,0.111111111,0.111111111,0.25,0.222222222,0.222222222,0.333333333,0.23836975627475315,0.234,50.45997316841433,-0.008598965330747887,-1.0120497704396747,-0.2703624963760376,-0.07491281671613817,25,2,2,0,0,0,0,0,0,2,4,18,0,"Carlos Perez",20805,656024
"Michael Papierski","- - -",39,103,1,7,4,0,0.097087378,0.252427184,0.043956044,0.1875,0.142857142,0.227722772,0.186813186,0.19745818695219436,0.217,16.75583181344045,-0.33194599067792296,-10.293736592241057,-2.616636738181114,-0.9839073521058064,26,11,1,0,10,0,0,0,2,26,13,91,0,"Michael Papierski",21386,657709
