Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Luisangel Acuña","NYM",14,40,3,6,6,0,0.025,0.15,0.333333334,0.3,0.307692307,0.325,0.641025641,0.4056757137179375,0.307,166.22777743063537,-0.14939994364976883,3.018427058129088,2.448685795068741,0.7024043364147271,22,6,2,1,1,0,0,0,0,6,12,39,"Luisangel Acuna",26548,682668
"Armando Alvarez","OAK",16,39,0,7,2,1,0.051282051,0.205128205,0.027027027,0.310344827,0.243243243,0.282051282,0.27027027,0.24836905797322592,0.286,62.468755708564295,0.042082689702510834,-1.6327181787882268,-2.1165353804826736,-0.2526150153068185,29,8,1,0,2,0,0,0,0,8,9,37,"Armando Alvarez",19292,669137
"Steward Berroa","TOR",28,45,0,7,1,6,0.177777777,0.311111111,0.027027027,0.304347826,0.189189189,0.333333333,0.216216216,0.2679501374562581,0.24,73.62028492533453,0.5063781291246414,-0.8518984794724827,2.989794075489044,0.37610398010644486,25,6,1,0,8,0,0,0,0,14,7,37,"Steward Berroa",22766,672642
"Jonathan Ornelas","TEX",18,40,0,1,3,0,0.05,0.325,0.054054054,0.333333333,0.216216216,0.256410256,0.27027027,0.2353184100909111,0.244,49.33584539621527,-0.151107057929039,-2.469923648560359,-0.30929243564605713,-0.14898048111532963,24,6,2,0,2,0,0,0,1,13,8,37,"Jonathan Ornelas",24597,680716
"Nick Yorke","PIT",11,42,2,4,5,2,0.095238095,0.285714285,0.162162162,0.25,0.216216216,0.285714285,0.378378378,0.2891906982376462,0.377,81.72496168982374,0.1350747048854828,-0.7827692899860231,-1.1257736939005554,-0.05244798597884916,22,6,0,0,4,0,0,1,0,12,8,37,"Nick Yorke",27504,694377
"Joey Wendle","NYM",18,37,0,3,1,1,0.027027027,0.243243243,0.027777778,0.296296296,0.222222222,0.243243243,0.25,0.21933923863075874,0.239,40.81055704914968,0.35915417969226837,-2.2596755418941235,-1.2533992528915405,-0.2353820551513643,34,7,1,0,1,0,0,0,0,9,8,36,"Joey Wendle",13853,621563
"Jordyn Adams","LAA",11,38,1,4,4,2,0.078947368,0.315789473,0.085714286,0.318181818,0.228571428,0.289473684,0.314285714,0.270762584711376,0.307,72.47865973550982,0.5397852510213852,-0.6568417105009374,0.08962729573249817,0.07256749684260463,24,7,0,0,3,0,0,0,0,12,8,35,"Jordyn Adams",23788,677941
"David Villar","SFG",11,37,1,3,4,0,0.027027027,0.351351351,0.2,0.363636363,0.257142857,0.27027027,0.457142857,0.3049559254904051,0.319,96.88981916691569,-0.257409043610096,-0.3950186171949161,-1.550377070903778,-0.07347571629146625,27,4,4,0,1,0,0,1,0,13,9,35,"David Villar",24782,681584
"Logan Driscoll","TBR",15,37,1,2,5,0,0.027027027,0.162162162,0.085714286,0.172413793,0.171428571,0.189189189,0.257142857,0.19317014475126523,0.266,23.720655217776464,-0.0512262606061995,-3.280570078099235,2.779622793197632,0.07596014940916826,26,5,0,0,1,0,0,1,0,6,6,35,"Logan Driscoll",25475,686482
"Adael Amador","COL",10,36,0,1,0,1,0.027777777,0.166666666,0.028571429,0.206896551,0.171428571,0.194444444,0.2,0.17644806702931723,0.264,-4.67683781676049,-0.8031973838806152,-5.309438021046157,0.22305160760879517,-0.4013144403973405,21,5,1,0,1,0,0,0,0,6,6,35,"Adael Amador",27962,691182
"Javier Sanoja","MIA",15,36,0,3,2,0,0.027777777,0.111111111,0.057142857,0.258064516,0.228571428,0.25,0.285714285,0.23578575750192007,0.227,45.74452322110913,0.2266869768500328,-2.1089609023666895,-0.8164983484894037,-0.17813878924266732,21,6,2,0,1,0,0,0,0,4,8,35,"Javier Sanoja",28253,691594
"Tom Murphy","SFG",13,38,1,3,2,0,0.105263157,0.368421052,0.117647059,0.157894736,0.117647058,0.210526315,0.235294117,0.20589477764932732,0.25,30.214876409654902,-0.04063135851174593,-3.2117152607358905,-2.8271945118904114,-0.4928002236361573,33,2,1,0,4,0,0,0,0,14,4,34,"Tom Murphy",13499,608596
"Aledmys Díaz","- - -",14,34,0,2,1,0,0.029411764,0.264705882,0,0.125,0.09090909,0.117647058,0.09090909,0.09806655435001149,0.204,-41.8171992639642,-0.07256313785910606,-5.6568112728267215,-0.6446371302008629,-0.5334562349958442,33,3,0,0,1,0,0,0,0,9,3,33,"Aledmys Diaz",15937,649557
"Zach Remillard","CHW",15,39,0,3,1,1,0.128205128,0.256410256,0.090909091,0.347826086,0.242424242,0.342105263,0.333333333,0.30474400049761724,0.302,97.64260266415124,0.1546240635216236,0.04942714879108298,1.1438867002725601,0.25784212495759484,30,6,1,1,5,0,0,0,1,10,8,33,"Zach Remillard",19788,621545
"Oscar Colás","CHW",13,38,0,1,4,0,0.105263157,0.263157894,0,0.391304347,0.272727272,0.368421052,0.272727272,0.30031871795654297,0.298,94.52976855312009,-0.4560588337481022,-0.6939043155522572,-0.7047313451766968,-0.013299801770746595,25,9,0,0,4,0,1,0,0,10,9,33,"Oscar Colas",30162,693049
"Forrest Wall","- - -",16,35,0,4,1,4,0.085714285,0.228571428,0,0.333333333,0.25,0.314285714,0.25,0.2606022238731384,0.236,63.754320384848846,-0.4061849529389292,-1.923184936293191,-1.086819363757968,-0.19031474330985892,28,8,0,0,3,0,0,0,0,8,8,32,"Forrest Wall",16496,657088
"Blake Sabol","SFG",11,38,0,3,1,0,0.131578947,0.236842105,0.0625,0.434782608,0.3125,0.421052631,0.375,0.3524133208635691,0.327,128.83189927475678,-0.005463957786560059,1.3046773295949035,-0.4331812299787998,0.22089080537499578,26,8,2,0,5,1,1,0,0,9,10,32,"Blake Sabol",25805,666165
"Graham Pauley","SDP",13,32,2,4,5,0,0,0.46875,0.1875,0.133333333,0.125,0.125,0.3125,0.18320761248469353,0.213,16.654656301220072,0.1844663918018341,-3.0048132788688395,-1.044112741947174,-0.3079452198647305,23,2,0,0,0,0,0,0,0,15,4,32,"Graham Pauley",31363,688363
"Travis Blankenhorn","WSN",13,32,0,2,5,0,0.03125,0.28125,0.032258064,0.181818181,0.129032258,0.15625,0.161290322,0.14339715614914894,0.198,-13.453548529914706,-0.0229044146835804,-4.364299864435652,-1.3591162264347076,-0.48088275251623136,27,3,1,0,1,0,0,0,0,9,4,31,"Travis Blankenhorn",18395,663905
"Johnathan Rodríguez","CLE",13,40,0,6,5,0,0.225,0.35,0.032258064,0.235294117,0.129032258,0.325,0.161290322,0.2525438696146011,0.257,62.67850877163007,-0.049990348517894745,-1.7581347698398009,-1.9734963774681091,-0.2473437464570884,24,3,1,0,9,0,0,0,0,14,4,31,"Johnathan Rodriguez",22530,671286
"Nacho Alvarez Jr.","ATL",8,32,0,1,0,0,0,0.3125,0,0.15,0.1,0.15625,0.1,0.1276723798364401,0.206,-25.594081397387132,-0.04066279286053032,-4.846625943062384,-0.7595532089471817,-0.46877478764693675,21,3,0,0,0,0,2,0,0,10,3,30,"Nacho Alvarez Jr.",31765,805373
"Niko Goodrum","- - -",13,33,0,2,0,1,0.09090909,0.303030303,0,0.157894736,0.103448275,0.1875,0.103448275,0.14726638421416283,0.229,-10.17376564231006,-0.26182292494922876,-4.421865168579612,-4.529543519020081,-0.8105893828350068,32,3,0,0,3,0,0,0,1,10,3,29,"Niko Goodrum",12092,592348
"Luis De Los Santos","TOR",13,31,0,2,1,0,0.064516129,0.322580645,0.068965517,0.263157894,0.172413793,0.225806451,0.24137931,0.21071889900392102,0.214,33.362663040756566,-0.02192906104028225,-2.385588671496039,0.029140852391719818,-0.1363793299251537,26,3,2,0,2,0,0,0,0,10,5,29,"Luis De Los Santos",21682,665782
"Jason Vosler","SEA",10,30,0,2,3,0,0.066666666,0.3,0.107142857,0.263157894,0.178571428,0.233333333,0.285714285,0.22892492413520812,0.301,51.20059654866439,-0.011997159570455551,-1.687099614463908,-0.947657585144043,-0.16857375701872748,30,3,1,1,2,0,0,0,0,9,5,28,"Jason Vosler",16686,613564
"Tristan Gray","- - -",15,31,0,0,0,0,0.096774193,0.516129032,0.035714285,0.25,0.107142857,0.193548387,0.142857142,0.16404063663175028,0.209,5.914092412010306,-0.05715549364686012,-3.575112242056069,0.6624775733798742,-0.19386957467216556,28,2,1,0,3,0,0,0,0,16,3,28,"Tristan Gray",19877,656484
"Keston Hiura","LAA",10,27,0,1,1,0,0,0.37037037,0,0.235294117,0.148148148,0.148148148,0.148148148,0.1306238086135299,0.192,-26.097817238914917,-1.2319300472736359,-5.1275532198361695,-0.7928946018218994,-0.5182662230469997,27,4,0,0,0,0,0,0,0,10,4,27,"Keston Hiura",20003,669374
"Owen Miller","MIL",14,27,0,2,3,0,0,0.296296296,0.037037037,0.263157894,0.185185185,0.185185185,0.222222222,0.17708477709028456,0.185,8.484647574295206,-0.033126555383205414,-2.9878647426443887,-0.19802741706371307,-0.2360347088250842,27,4,1,0,0,0,0,0,0,8,5,27,"Owen Miller",24655,680911
"Ehire Adrianza","LAA",8,28,1,4,2,0,0.071428571,0.392857142,0.153846154,0.285714285,0.192307692,0.25,0.346153846,0.26169467185224804,0.236,66.10010464851662,-0.04120283806696534,-1.1272832881110113,1.3445055708289146,0.11906967644043971,34,3,1,0,2,0,0,0,0,11,5,26,"Ehire Adrianza",8418,501303
"Joey Wiemer","- - -",21,28,0,2,0,1,0.071428571,0.321428571,0,0.235294117,0.153846153,0.214285714,0.153846153,0.17518229569707597,0.243,6.986204214607527,0.0022089779376983643,-3.1121357529399583,-0.9264119043946266,-0.32065069940149127,25,4,0,0,2,0,0,0,0,9,4,26,"Joey Wiemer",27690,686894
"Matt Mervis","CHC",9,28,0,1,3,0,0.035714285,0.285714285,0.038461538,0.166666666,0.115384615,0.148148148,0.153846153,0.13729623291227552,0.158,-15.378105384313306,-0.1845533326268196,-4.047713539434705,-0.8670552968978882,-0.4111448333846127,26,2,1,0,1,0,0,0,0,8,3,26,"Matt Mervis",27845,670223
"Blake Dunn","CIN",19,29,1,8,1,2,0.068965517,0.379310344,0.153846154,0.214285714,0.153846153,0.24137931,0.307692307,0.24710110754802309,0.238,49.50803404220473,0.7269779816269875,-1.0240035403425232,0.1721455454826355,0.01190770717633969,25,2,1,0,2,0,1,0,0,11,4,26,"Blake Dunn",29487,694362
"Billy McKinney","PIT",10,28,0,4,2,0,0.071428571,0.464285714,0.04,0.416666666,0.2,0.285714285,0.24,0.2457050872700555,0.226,52.45616473745971,-0.029774978756904602,-1.6216667146585297,0.23485726118087769,-0.046785198247544846,29,4,1,0,2,0,1,0,0,13,5,25,"Billy McKinney",15654,641856
"Trenton Brooks","SFG",12,29,0,3,1,1,0.137931034,0.206896551,0,0.157894736,0.12,0.24137931,0.12,0.18626396614929724,0.259,17.001994653601535,0.14085120474919677,-2.737388352081403,0.2009279727935791,-0.16207420234453734,28,3,0,0,4,0,0,0,0,6,3,25,"Trenton Brooks",19384,670092
"César Salazar","HOU",12,32,0,5,8,0,0.0625,0.1875,0.08,0.38095238,0.32,0.387096774,0.4,0.3425097427060527,0.338,126.26419717081609,0.25170890986919403,1.2133648437826912,1.7881077378988266,0.4204257905292154,28,6,2,0,2,0,2,2,1,6,8,25,"Cesar Salazar",21587,663967
"Alexander Canario","CHC",15,28,1,4,2,1,0.071428571,0.392857142,0.16,0.461538461,0.28,0.357142857,0.44,0.3503951515470232,0.293,128.05207396713348,0.025567136704921722,0.9648238137606997,0.2413797676563263,0.2210153007863561,24,5,1,0,2,0,1,0,0,11,7,25,"Alexander Canario",22842,672744
"Cal Stevenson","PHI",18,27,0,2,6,0,0.111111111,0.148148148,0.125,0.3,0.25,0.333333333,0.375,0.31392084227667916,0.312,100.36727653216525,-0.5998138338327408,-0.5879556486637051,0.6462217215448618,0.0990145878583123,27,3,3,0,3,0,0,0,0,4,6,24,"Cal Stevenson",22411,670276
"Jace Peterson","ARI",14,26,0,2,1,0,0.115384615,0.23076923,0,0.058823529,0.045454545,0.153846153,0.045454545,0.11342703379117526,0.246,-35.62401146177088,-0.039038178976625204,-4.255723752205996,-0.8034716248512268,-0.4329495452797605,34,1,0,0,3,0,0,1,0,6,1,22,"Jace Peterson",12325,607054
"Donovan Walton","SFG",9,25,1,3,2,0,0.08,0.28,0.136363636,0.142857142,0.136363636,0.24,0.272727272,0.23645943880081177,0.26,50.78698845442611,-0.04021752160042524,-1.511449767920766,-1.4279739782214165,-0.21746867733401717,30,2,0,0,2,0,1,0,0,7,3,22,"Donovan Walton",19314,622268
"Charles Leblanc","LAA",11,28,2,6,6,0,0.25,0.321428571,0.285714286,0.2,0.19047619,0.392857142,0.476190476,0.38166280942303793,0.382,150.48814256497843,-0.07377328560687602,1.5437592769666635,-1.9717758893966675,0.05243086830821954,28,2,0,0,7,0,0,0,0,9,4,21,"Charles Leblanc",19813,641779
"Buddy Kennedy","- - -",14,26,1,3,6,1,0.153846153,0.269230769,0.19047619,0.214285714,0.19047619,0.307692307,0.38095238,0.3009231365644015,0.398,94.60205377620083,-0.00057935097720474,-0.18059468384504512,1.2669748216867447,0.2018416674857051,25,2,1,0,4,0,0,1,0,7,4,21,"Buddy Kennedy",22505,671083
"Grae Kessinger","HOU",23,25,0,4,0,0,0.12,0.28,0,0,0,0.16,0,0.11150336742401123,0.226,-36.230404737481,-0.20950886607170105,-4.1064124698635585,-0.3463025391101837,-0.37358464281703296,26,0,0,0,3,0,1,0,0,7,0,21,"Grae Kessinger",25813,666197
"Pedro León","HOU",7,21,0,2,0,2,0.047619047,0.476190476,0,0.2,0.1,0.142857142,0.1,0.11678819713138398,0.186,-32.51294759629083,-0.48864681273698807,-3.672721282654453,-1.487857073545456,-0.46049622678590707,26,2,0,0,1,0,0,0,0,10,2,20,"Pedro Leon",27781,694175
"Austin Wynns","CIN",7,20,0,3,2,0,0,0.25,0.210526316,0.5,0.368421052,0.4,0.578947368,0.4191554367542267,0.307,165.31239125969233,0.04218795895576477,1.6042089462967395,1.2368820756673813,0.36230809706875877,33,3,4,0,0,0,1,0,0,5,7,19,"Austin Wynns",15271,642851
"Bubba Thompson","CIN",17,18,0,5,0,5,0,0.611111111,0.055555555,0.285714285,0.111111111,0.111111111,0.166666666,0.11867538094520569,0.188,-36.93128305050248,1.2593644484877586,-1.6880178237086234,-0.2882538139820099,-0.1421068476954484,26,1,1,0,0,0,0,0,0,11,2,18,"Bubba Thompson",22261,669352
"Mickey Gasper","BOS",13,23,0,1,0,0,0.173913043,0.347826086,0,0,0,0.217391304,0,0.15116151778594308,0.315,-15.67478486156716,-0.03946211189031601,-3.083654837548411,-0.5612687170505524,-0.29706030773395975,28,0,0,0,4,0,1,0,0,8,0,18,"Mickey Gasper",24759,681508
"Jorge Barrosa","ARI",8,18,0,3,1,1,0,0.111111111,0.117647059,0.2,0.176470588,0.176470588,0.294117647,0.19944723564035752,0.337,22.273480736315115,0.20549558196216822,-1.467531646394579,0.777038998901844,-0.009314512836904806,23,1,2,0,0,0,0,0,1,2,3,17,"Jorge Barrosa",23968,678489
"Isaac Collins","MIL",11,19,0,0,0,1,0.105263157,0.526315789,0,0.285714285,0.117647058,0.210526315,0.117647058,0.1653517296439723,0.161,0.5875023877067596,0.1676056328578852,-2.0910804211269363,-0.27672822028398514,-0.17909956715056102,26,2,0,0,2,0,0,0,0,10,2,17,"Isaac Collins",25477,686555
"Brett Sullivan","SDP",7,17,1,1,2,0,0.058823529,0.235294117,0.1875,0.181818181,0.1875,0.235294117,0.375,0.26483313125722546,0.176,71.59422555011872,-0.0805262066423893,-0.6579794700602006,-1.0012018382549286,-0.1128028117419817,30,2,0,0,1,0,0,0,0,4,3,16,"Brett Sullivan",18217,664954
"Drew Waters","KCR",7,19,0,2,1,0,0.105263157,0.315789473,0.0625,0.3,0.1875,0.315789473,0.25,0.26928005406731054,0.197,68.73911025748065,0.3711359575390816,-0.3084752668339735,-0.5656082332134247,-0.024699302460009502,25,2,1,0,2,0,1,0,0,6,3,16,"Drew Waters",20505,671221
"Sam Haggerty","SEA",8,16,0,1,1,1,0.0625,0.25,0,0.09090909,0.066666666,0.125,0.066666666,0.09817758947610855,0.195,-40.76974872887103,0.18421515822410583,-2.392906527624563,-0.1797599494457245,-0.21047889429940408,30,1,0,0,1,0,0,0,0,4,1,15,"Sam Haggerty",18054,664059
"Jason Delay","PIT",7,19,0,1,6,0,0.157894736,0,0.2,0.2,0.2,0.333333333,0.4,0.32392947872479755,0.275,105.10654216730535,-0.048046236857771873,0.06797615322803702,0.27138006687164307,0.10049027336446259,29,0,3,0,3,0,0,0,1,0,3,15,"Jason Delay",19806,641511
"Kameron Misner","TBR",8,15,0,0,0,0,0,0.666666666,0,0.2,0.066666666,0.066666666,0.066666666,0.05878071387608846,0.092,-70.81161491581807,-0.009245731984265149,-2.9409102118086676,0.20167507976293564,-0.23113299295800183,26,1,0,0,0,0,0,0,0,10,1,15,"Kameron Misner",26374,670224
"Rafael Ortega","CHW",14,17,0,4,1,2,0.117647058,0.235294117,0,0.09090909,0.071428571,0.176470588,0.071428571,0.1329395385349498,0.275,-23.208164413631277,0.37632273882627487,-2.0202687693234016,-0.1084778904914856,-0.1611805973021654,33,1,0,0,2,0,0,1,0,4,1,14,"Rafael Ortega",10323,542364
"Jakson Reetz","SFG",6,15,1,1,1,0,0.066666666,0.333333333,0.285714286,0.125,0.142857142,0.2,0.428571428,0.266212530930837,0.267,70.81285891782409,-0.007280842633917928,-0.530813889558705,-0.38280466198921204,-0.042691449635277316,28,0,1,0,1,0,0,0,0,5,2,14,"Jakson Reetz",17837,656883
"Ryan McKenna","- - -",13,15,2,4,2,1,0.066666666,0.333333333,0.428571428,0.142857142,0.214285714,0.266666666,0.642857142,0.37800424098968505,0.257,157.74486894087926,-0.03168649598956108,0.8374518125528501,-2.116455078125,-0.08036515800087614,27,1,0,0,1,0,0,0,0,5,3,14,"Ryan McKenna",19928,663630
"Darren Baker","WSN",9,14,0,1,0,0,0,0.214285714,0.142857142,0.636363636,0.5,0.5,0.642857142,0.49410327417509897,0.211,222.59570845542552,-0.04549344535917044,2.006918755607739,-0.8463672697544098,0.16807978926680361,25,5,2,0,0,0,0,0,0,3,7,14,"Darren Baker",29912,671117
"Carlos Narváez","NYY",6,15,0,0,0,0,0.133333333,0.4,0,0.428571428,0.23076923,0.333333333,0.23076923,0.2682262380917867,0.306,72.46018159559053,-0.1975942924618721,-0.6702641834222256,0.12167564034461975,-0.004887986921460391,25,3,0,0,2,0,0,0,0,6,3,13,"Carlos Narvaez",19722,665966
"Livan Soto","- - -",13,16,0,1,0,0,0.1875,0.1875,0.076923077,0.3,0.23076923,0.375,0.307692307,0.3178287334740162,0.346,112.52936365348592,-0.05127305071800947,0.086850507112334,0.14583205059170723,0.07923038627012971,24,2,1,0,3,0,0,0,0,3,3,13,"Livan Soto",22471,670869
"DaShawn Keirsey Jr.","MIN",6,14,1,1,1,0,0,0.071428571,0.230769231,0.09090909,0.153846153,0.214285714,0.384615384,0.2608224153518677,0.322,67.93442282584154,-0.015784844756126404,-0.5294412458622175,-0.02264009788632393,-0.008699981596997692,27,1,0,0,0,0,1,0,0,1,2,13,"DaShawn Keirsey Jr.",24496,680577
"Tyler Heineman","- - -",8,16,0,2,0,0,0.1875,0.375,0,0.166666666,0.083333333,0.3125,0.083333333,0.22933093085885048,0.223,45.11532701882316,-0.06320347636938095,-1.0679966385205182,1.4731984101235867,0.09706857743334973,33,1,0,0,3,0,1,0,0,6,1,12,"Tyler Heineman",13897,623168
"Brandon Lockridge","SDP",12,12,1,4,1,2,0,0.333333333,0.25,0.142857142,0.166666666,0.166666666,0.416666666,0.24427681664625803,0.191,57.758416760730235,0.4223811272531748,-0.18377251329470545,-0.09160173125565052,0.012891973297912678,27,1,0,0,0,0,0,0,0,4,2,12,"Brandon Lockridge",21496,663604
"Hunter Feduccia","LAD",5,14,0,2,1,0,0.142857142,0.142857142,0,0.4,0.333333333,0.428571428,0.333333333,0.35036459139415194,0.28,127.18434469358819,-0.05355287156999111,0.4015485461496705,-0.0025999601930379868,0.0894231709184559,27,4,0,0,2,0,0,0,0,2,4,12,"Hunter Feduccia",23372,676439
"Luis Vázquez","CHC",11,14,0,2,1,0,0,0.428571428,0,0.142857142,0.083333333,0.142857142,0.083333333,0.11442162309374128,0.163,-30.774285758603348,-0.015784844756126404,-2.2051171064256194,0.9385063350200653,-0.08259201800260317,24,1,0,0,0,0,1,1,0,6,1,12,"Luis Vazquez",23442,676679
"Bryce Teodosio","LAA",5,12,0,1,0,0,0,0.416666666,0,0.142857142,0.083333333,0.083333333,0.083333333,0.07347589234511058,0.114,-66.29682859774732,-0.007892422378063202,-2.2912336611936217,-0.6742842085659504,-0.2648567588108873,25,1,0,0,0,0,0,0,0,5,1,12,"Bryce Teodosio",29524,669326
"Oswald Peraza","NYY",4,11,1,2,1,0,0.09090909,0.272727272,0.3,0.166666666,0.2,0.272727272,0.5,0.32913204756650055,0.341,115.30257177816833,-0.015784844756126404,0.1768180090546517,0.010384250432252884,0.0572977520091658,24,1,0,0,1,0,0,0,0,3,2,10,"Oswald Peraza",22823,672724
"Liover Peguero","PIT",3,10,0,0,2,0,0,0.3,0.1,0.285714285,0.2,0.2,0.3,0.21361568570137024,0.268,30.857797876828293,-0.007892422378063202,-0.8347000827953236,-0.9031637907028198,-0.14503930180159746,23,1,1,0,0,0,0,0,0,3,2,10,"Liover Peguero",24273,678894
"J.P. Martínez","ATL",7,10,0,2,0,1,0,0.4,0.1,0.333333333,0.2,0.2,0.3,0.21361568570137024,0.094,32.25165453237358,0.25283844769001007,-0.5573013698622601,0.0018928349018096924,-0.022917999099177203,28,1,1,0,0,0,0,0,0,4,2,10,"J.P. Martinez",24451,679881
"Michael Helman","MIN",9,10,0,2,0,0,0,0.3,0.2,0.428571428,0.3,0.3,0.5,0.3390603005886078,0.114,122.9685490492811,0.10316109657287598,0.3659694519807426,0.021418148651719093,0.07452117338697274,28,1,2,0,0,0,0,0,0,3,3,10,"Michael Helman",24605,680737
"Levi Jordan","CIN",7,11,0,1,1,0,0,0.272727272,0.1,0.125,0.1,0.09090909,0.2,0.11404055898839777,0.122,-40.05083592663137,0.04190973564982414,-1.8003025526465368,-0.38640938699245453,-0.18795097766373497,28,0,1,0,0,0,0,1,0,3,1,10,"Levi Jordan",25138,682119
"Kevin Alcántara","CHC",3,10,0,1,0,0,0,0.1,0,0.111111111,0.1,0.1,0.1,0.0881710708141327,0.202,-48.44270681705188,0.08340173959732056,-1.6916873284478544,0.17951995134353638,-0.1217298800782607,21,1,0,0,0,0,0,0,0,1,1,10,"Kevin Alcantara",25971,682634
"Tony Kemp","BAL",5,10,0,1,0,0,0.1,0.1,0,0,0,0.1,0,0.06891307234764099,0.187,-65.11019366997394,-0.007785204354149755,-1.8969919786426785,0.29051206074655056,-0.1314009370242964,32,0,0,0,1,0,0,0,0,1,0,9,"Tony Kemp",14894,643393
"Eddy Alvarez","NYM",13,11,0,2,0,0,0.09090909,0.181818181,0,0,0,0.181818181,0,0.128120248967951,0.265,-20.58607570439118,0.5594697147607803,-1.026705397942154,0.7331070825457573,0.007565499298609234,34,0,0,0,1,0,1,0,0,2,0,9,"Eddy Alvarez",16959,657193
"Edwin Ríos","CIN",5,10,0,1,0,0,0.1,0.4,0,0.2,0.111111111,0.2,0.111111111,0.1570841431617737,0.23,-11.079553306008446,0.1413501650094986,-1.1869474993536717,0.01624232530593872,-0.08646443900673792,30,1,0,0,1,0,0,0,0,4,1,9,"Edwin Rios",18316,621458
"Matt Duffy","TEX",4,10,0,2,0,0,0.2,0.1,0,0.333333333,0.285714285,0.5,0.285714285,0.3861874878406525,0.482,155.4602356832135,0.04743511229753494,0.6820164826385673,0.39129866659641266,0.145362213267945,33,2,0,0,2,0,1,0,0,1,2,7,"Matt Duffy",13836,622110
