Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Tommy La Stella","SEA",12,24,0,2,2,0,0.125,0.208333333,0.047619048,0.25,0.19047619,0.291666666,0.238095238,0.24912832925717035,0.244,59.781293145663085,-0.24874856416136026,-1.405318563194018,-0.6481481194496155,-0.12252671867154824,34,3,1,0,3,0,0,0,0,5,4,21,0,"Tommy La Stella",12371,600303
"Michael Fulmer","CHC",58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.2625160694723128,0.23336327075958252,0.0004826831885247143,30,0,0,0,0,0,0,0,0,1,0,1,0,"Michael Fulmer",13218,605242
"Tyler Naquin","CHW",5,8,0,0,0,0,0,0.875,0,0,0,0,0,0,0.027,-100,0,-2.1064406876602164,-0.45924483239650726,-0.2284304675196039,32,0,0,0,0,0,0,0,0,7,0,8,0,"Tyler Naquin",13359,571980
"Tomás Nido","NYM",22,61,0,5,1,0,0.032786885,0.295081967,0,0.179487179,0.125,0.152542372,0.125,0.12829762394145383,0.168,-24.921128021256468,-0.09337451448664069,-9.533639610956374,1.5821290016174316,-0.5861313993821388,29,7,0,0,2,0,0,1,2,18,7,56,0,"Tomas Nido",13755,621512
"Travis Jankowski","TEX",107,287,1,34,30,19,0.121951219,0.146341463,0.068825911,0.310679611,0.263157894,0.356643356,0.331983805,0.31229395862225884,0.302,97.2347106994797,2.945545222610235,1.9946009911468476,-0.2840123176574707,1.1540271567117175,32,51,12,1,35,0,2,2,1,42,65,247,0,"Travis Jankowski",13768,608671
"Matt Reynolds","CIN",2,5,0,1,0,0,0,0.6,0,0.5,0.2,0.2,0.2,0.17650725841522216,0.149,-2.6443572438703735,0.18058654526248574,-0.45521787329516883,-0.5600102366879582,-0.08428737366942672,32,1,0,0,0,0,0,0,0,3,1,5,0,"Matt Reynolds",13788,608703
"Anthony Bemboom","BAL",6,13,0,0,0,0,0.153846153,0.153846153,0,0.222222222,0.181818181,0.307692307,0.181818181,0.2428367963204017,0.211,51.685375766212246,-0.03967619501054287,-0.7922594253034374,0.26258976198732853,-0.00827075074452617,33,2,0,0,2,0,0,0,0,2,2,11,0,"Anthony Bemboom",13854,621532
"Tyler Heineman","- - -",22,47,0,5,3,1,0.170212765,0.170212765,0.078947368,0.3,0.236842105,0.382978723,0.315789473,0.3251831975389034,0.333,106.90634993917132,0.5390025023370981,0.8827281676529168,1.8443087190389633,0.432617014051224,32,7,1,1,8,0,1,0,0,8,9,38,0,"Tyler Heineman",13897,623168
"Johan Camargo","SFG",8,20,0,0,2,0,0.05,0.2,0,0.285714285,0.222222222,0.3,0.222222222,0.24760265350341798,0.373,53.50407246171956,-0.07181107718497515,-1.22383996479499,-1.2005899399518967,-0.1739635444958701,29,4,0,0,1,0,1,0,0,4,4,18,0,"Johan Camargo",14950,622666
"Adam Engel","SDP",5,6,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.073,-100,-0.42207804322242737,-1.9887201819448466,-0.5394642893224955,-0.23176587493311332,31,0,0,0,0,0,0,0,0,2,0,6,0,"Adam Engel",15082,641553
"Austin Meadows","DET",6,21,0,0,2,0,0,0.142857142,0.047619047,0.277777777,0.238095238,0.238095238,0.285714285,0.22732893058231898,0.22,39.51068699607973,-0.04419146664440632,-1.566247094112334,0.06797072291374207,-0.07744450890342112,28,4,1,0,0,0,0,0,0,3,5,21,0,"Austin Meadows",15672,640457
"Tyler Wade","OAK",26,55,0,8,2,4,0.072727272,0.236363636,0.05882353,0.342105263,0.25490196,0.309090909,0.31372549,0.2782570708881725,0.246,77.57469467240537,0.8170664398930967,-0.6607947102509673,1.1737931668758392,0.23962124514285144,28,11,1,1,4,0,0,0,0,13,13,51,0,"Tyler Wade",15730,642180
"Luis Torrens","- - -",18,30,0,1,4,0,0.033333333,0.3,0.107142857,0.368421052,0.25,0.3,0.357142857,0.28944467306137084,0.266,83.75683027525129,-0.005732213146984577,-0.6102707226416277,-1.056310422718525,-0.06420002155959598,27,4,3,0,1,0,1,0,0,9,7,28,0,"Luis Torrens",15905,620443
"Clint Frazier","CHW",33,76,0,10,3,4,0.131578947,0.302631578,0.045454546,0.302325581,0.196969696,0.302631578,0.242424242,0.25630995003800644,0.255,57.90516486973461,-0.2851666579954326,-4.118485849659841,-2.0024500489234924,-0.34993824813129215,28,11,1,1,10,0,0,0,0,23,13,66,0,"Clint Frazier",15983,640449
"Óscar Mercado","STL",20,32,0,3,5,2,0.03125,0.125,0.096774194,0.333333333,0.29032258,0.3125,0.387096774,0.30382524244487286,0.273,90.69290448263426,-0.07918489980511367,-0.448147721744251,-0.3780845105648041,0.02608146418207242,28,6,3,0,1,0,0,0,0,4,9,31,0,"Oscar Mercado",16375,640458
"Forrest Wall","ATL",15,15,1,6,2,5,0.133333333,0.266666666,0.384615385,0.625,0.461538461,0.533333333,0.846153846,0.5687356948852539,0.224,265.6095655344015,0.5464820289053023,3.6239612888323895,-0.432135758921504,0.3691267797986683,27,3,2,0,2,0,0,0,0,4,6,13,0,"Forrest Wall",16496,657088
"Greg Allen","NYY",22,28,1,6,1,3,0.071428571,0.357142857,0.260869565,0.333333333,0.217391304,0.333333333,0.478260869,0.34909676180945504,0.192,122.7199612614239,0.1417992189526558,0.9040505583820945,-0.4125736765563488,0.1449553373508186,30,2,1,1,2,0,2,0,1,10,5,23,0,"Greg Allen",16623,656185
"Brian O'Keefe","SEA",8,21,0,0,2,0,0.095238095,0.333333333,0.105263158,0.166666666,0.105263157,0.19047619,0.210526315,0.18473002456483387,0.198,15.145416584439896,-0.1939135668799281,-2.3290576078732457,-0.3954063951969147,-0.19971687631703466,29,0,2,0,2,0,0,0,0,7,2,19,0,"Brian O'Keefe",16680,657247
"Derek Hill","WSN",13,50,0,3,1,1,0.06,0.22,0.021276596,0.222222222,0.170212765,0.22,0.191489361,0.19018450140953064,0.219,13.399937075986207,0.4208060512319207,-4.943415045076513,1.531566545367241,-0.17073463661962235,27,7,1,0,3,0,0,0,0,11,8,47,0,"Derek Hill",16947,656537
"Chadwick Tromp","ATL",6,16,0,1,1,0,0,0.4375,0.0625,0.222222222,0.125,0.125,0.1875,0.1328936666250229,0.151,-26.572032936645602,-0.03839208139106631,-2.5472507453932707,0.6350631862878799,-0.13644292725070328,28,1,1,0,0,0,0,0,0,7,2,16,0,"Chadwick Tromp",16953,644433
"Jose Herrera","ARI",43,120,0,15,7,1,0.108333333,0.25,0.04950495,0.291666666,0.207920792,0.295652173,0.257425742,0.25553156552107437,0.26,55.19824118375529,-1.1741365152411163,-7.834451485349918,-1.4778363704681396,-0.5218307875483502,26,16,5,0,13,0,0,1,5,30,21,101,0,"Jose Herrera",17040,645444
"Meibrys Viloria","CLE",10,4,0,0,0,0,0.25,0,0,0,0,0.25,0,0.17397572100162506,0.298,2.5826772886950926,-0.007705123629420996,-0.4746103759623846,-0.9232415705919266,-0.12568366252659496,26,0,0,0,1,0,0,0,0,0,0,3,0,"Meibrys Viloria",17109,650619
"Cole Tucker","COL",5,10,0,2,2,0,0.1,0.2,0,0.666666666,0.5,0.6,0.5,0.49520530700683596,0.439,204.33936622860642,0.04506182577461004,1.3376692687739156,-1.0904881954193115,0.05854555360465323,26,4,0,0,1,0,1,0,0,2,4,8,0,"Cole Tucker",17326,657061
"Matt Beaty","- - -",30,72,0,8,4,0,0.083333333,0.194444444,0.065573771,0.29787234,0.229508196,0.347222222,0.295081967,0.300081316795614,0.273,84.8068787793398,-0.9695982499979436,-2.299457587523343,-2.3816007375717163,-0.22024855971187338,30,10,4,0,6,0,5,0,0,14,14,61,0,"Matt Beaty",17710,607461
"Josh Lester","BAL",11,23,0,0,4,0,0.04347826,0.304347826,0,0.266666666,0.181818181,0.217391304,0.181818181,0.1837412196656932,0.216,10.724936241043025,-0.07839843211695552,-2.5387126895301844,-0.06783890724182129,-0.18110562497785307,28,4,0,0,1,0,0,0,0,7,4,22,0,"Josh Lester",17737,623507
"Isan Díaz","- - -",8,26,0,0,1,0,0.076923076,0.346153846,0,0.066666666,0.041666666,0.115384615,0.041666666,0.08747469461881198,0.122,-51.44224864283894,-0.023203088516311254,-4.9687039998027505,0.08196210488677025,-0.3989761155376604,27,1,0,0,2,0,0,0,0,9,1,24,0,"Isan Diaz",17922,656371
"Andrew Stevenson","MIN",25,40,0,4,1,4,0.05,0.2,0.027027027,0.24137931,0.189189189,0.25,0.216216216,0.2164197728037834,0.202,31.437231619735247,0.32443635957315564,-2.961664693121772,1.5905497521162033,0.0003422583633140887,29,6,1,0,2,0,1,0,0,8,7,37,0,"Andrew Stevenson",17932,664057
"David Fletcher","LAA",33,97,2,7,12,0,0.072164948,0.092783505,0.078651685,0.256410256,0.247191011,0.302083333,0.325842696,0.27574275041881363,0.25,70.12048588807083,-0.34745717560872436,-3.820241747465405,-0.09368735551834106,-0.05790117610348622,29,19,1,0,7,1,0,0,1,9,22,89,0,"David Fletcher",17992,664058
"Mark Mathias","- - -",27,72,0,6,6,3,0.138888888,0.208333333,0.032258065,0.29787234,0.225806451,0.333333333,0.258064516,0.2782915151781506,0.287,70.13487243687828,-0.3859644206240773,-3.0498485374335074,-3.529894731938839,-0.41205518524188567,28,12,2,0,10,0,0,0,0,15,14,62,0,"Mark Mathias",18032,664029
"Garrett Stubbs","PHI",41,125,1,15,12,2,0.072,0.232,0.079646017,0.26506024,0.203539823,0.274193548,0.28318584,0.25214729241786465,0.207,53.980342241160216,0.9583433773368597,-6.168083863584043,-1.0253549963235855,-0.2935958217047738,30,17,4,1,9,0,2,0,1,29,23,113,0,"Garrett Stubbs",18067,596117
"Nathan Lukes","TOR",29,31,0,4,2,0,0.129032258,0.29032258,0.115384615,0.277777777,0.192307692,0.29032258,0.307692307,0.26593059878195485,0.276,66.42275316518341,-0.04613177012652159,-1.2933411127811032,0.15506398677825928,-0.007279679767841066,28,3,1,1,4,0,0,1,0,9,5,26,0,"Nathan Lukes",18123,664770
"Josh Sborz","TEX",44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.2626750648622512,0.23336327075958252,0.0005037614929345631,29,0,0,0,0,0,0,0,0,1,0,1,0,"Josh Sborz",18323,622250
"Zack Collins","CLE",2,6,0,0,0,0,0.333333333,0.333333333,0,1,0.5,0.666666666,0.5,0.526146392027537,0.516,246.67988878355587,-0.03263284161221236,1.0218861378450679,-0.3197306040674448,0.09057715796625464,28,2,0,0,2,0,0,0,0,2,2,4,0,"Zack Collins",19181,641470
"Taylor Kohlwey","SDP",5,13,0,0,0,0,0,0.384615384,0,0.25,0.153846153,0.153846153,0.153846153,0.1357748141655555,0.104,-19.744491034078212,-0.015410247258841991,-1.943900075715265,-0.20565147558227181,-0.17028145391599625,28,2,0,0,0,0,0,0,0,5,2,13,0,"Taylor Kohlwey",19212,670128
"Chris Okey","LAA",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.5296152294883726,0.2037671934813261,-0.025639431374320433,28,0,0,0,0,0,0,0,0,2,0,2,0,"Chris Okey",19245,608360
"Eli White","ATL",6,17,0,1,0,0,0.117647058,0.411764705,0,0.142857142,0.071428571,0.235294117,0.071428571,0.17649100457920747,0.297,2.6549324925129127,-0.030820494517683983,-2.0809501597716236,0.4048667997121811,-0.10950947890523699,29,1,0,0,2,0,1,0,0,7,1,14,0,"Eli White",19346,642201
"Brian Serven","COL",11,23,0,0,1,0,0,0.434782608,0.043478261,0.23076923,0.130434782,0.130434782,0.173913043,0.1308189112207164,0.127,-39.9395070293968,-0.2568759499117732,-4.2442468364372,0.6648635566234589,-0.27896342743515135,28,2,1,0,0,0,0,0,0,10,3,23,0,"Brian Serven",19422,661531
"Yonny Hernández","LAD",14,27,0,5,4,0,0.074074074,0.296296296,0.045454545,0.2,0.136363636,0.23076923,0.181818181,0.19717868245564973,0.204,19.43056441992405,0.05290904687717557,-2.64205231677894,-0.09018648415803909,-0.18092938653144897,25,2,1,0,2,0,1,1,1,8,3,22,0,"Yonny Hernandez",19432,660634
"Cooper Hummel","SEA",10,26,0,2,0,1,0.076923076,0.346153846,0.043478261,0.142857142,0.086956521,0.192307692,0.130434782,0.16323497891426086,0.266,0.2467292832661202,0.3341351840645075,-2.7735217582730805,-0.8718854961916804,-0.27441773479102266,28,1,1,0,2,0,1,0,0,9,2,23,0,"Cooper Hummel",19458,669450
"Rylan Bannon","HOU",2,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0.077,-100,0,-1.5651254836349482,-0.09259259700775146,-0.14474354347621154,27,0,0,0,0,0,0,0,0,3,0,6,0,"Rylan Bannon",19768,676625
"Caleb Hamilton","BOS",4,6,0,0,0,0,0.166666666,0.833333333,0,0,0,0.166666666,0,0.11598381400108337,0.116,-44.61405788713668,-0.007705123629420996,-1.0473723200188954,0.028740771114826202,-0.08101543108401074,28,0,0,0,1,0,0,0,0,5,0,5,0,"Caleb Hamilton",19842,643348
"Diego Castillo","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.055,-100,0,-0.26772284811782826,0,-0.02330692614738108,25,0,0,0,0,0,0,0,0,0,0,1,0,"Diego Castillo",19906,660636
"Luke Williams","- - -",11,19,0,1,0,4,0,0.368421052,0,0.083333333,0.052631578,0.052631578,0.052631578,0.046449278530321624,0.054,-75.57424606314254,0.003706126008182764,-4.3036082417634525,-0.8323046863079071,-0.44773558525813256,26,1,0,0,0,0,0,0,0,7,1,19,0,"Luke Williams",19931,663897
"Blake Rutherford","WSN",16,36,0,4,2,0,0.027777777,0.277777777,0,0.24,0.171428571,0.194444444,0.171428571,0.16642001767953238,0.17,-2.5313967395866523,-0.010276465211063623,-4.583030401580345,0.039969950914382935,-0.3309924506600277,26,6,0,0,1,0,0,0,0,10,6,35,0,"Blake Rutherford",19957,666164
"Tres Barrera","STL",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.131,-100,0,-0.5277168960580824,-0.7036669924855232,-0.11601107025329106,28,0,0,0,0,0,0,0,0,0,0,2,0,"Tres Barrera",19977,668663
"Conner Capel","OAK",32,86,0,6,3,5,0.139534883,0.290697674,0.068493151,0.395833333,0.260273972,0.372093023,0.328767123,0.3215251114479331,0.302,107.5647219984089,-0.33190245227888227,0.4476116957869838,-3.145313858985901,0.0256846718567591,26,14,5,0,12,0,1,0,0,25,19,73,0,"Conner Capel",19983,668843
"Irving Lopez","STL",5,12,0,0,1,0,0,0.416666666,0,0,0,0,0,0,0.091,-100,0,-3.1663013763484944,-0.06724466755986214,-0.2817644041537304,28,0,0,0,0,0,0,1,0,5,0,11,0,"Irving Lopez",20463,676761
"Alejo Lopez","CIN",1,2,0,1,1,0,0,0.5,0.5,1,0.5,0.5,1,0.6218811869621277,0.46,295.92727633541165,0.042586203664541245,0.5280349174756859,0.1009958921931684,0.06950483580287689,27,0,1,0,0,0,0,0,0,1,1,2,0,"Alejo Lopez",21127,664670
"Dalton Guthrie","PHI",23,28,0,4,0,0,0.107142857,0.25,0.041666667,0.235294117,0.166666666,0.285714285,0.208333333,0.23946731856891088,0.281,45.479888435575624,-0.18765814090147614,-2.0788397029149994,1.7095592487603426,0.05808864416317965,27,3,1,0,3,0,1,0,0,7,4,24,0,"Dalton Guthrie",21293,656495
"César Salazar","HOU",13,19,0,1,0,0,0.052631578,0.315789473,0,0.166666666,0.111111111,0.157894736,0.111111111,0.12952502463993273,0.169,-27.926827633182757,-0.0248470971127972,-2.9372255514855,0.8194364905357361,-0.14607408742106842,27,2,0,0,1,0,0,0,0,6,2,18,0,"Cesar Salazar",21587,663967
"José Fermín","STL",21,61,0,2,4,0,0.098360655,0.13114754,0.019607843,0.279069767,0.235294117,0.33898305,0.25490196,0.2810015072256832,0.327,75.39223358120145,-0.7437697169370949,-2.603373789563907,0.8052363246679306,0.027467598352001472,24,11,1,0,6,0,2,0,2,8,12,51,0,"Jose Fermin",21746,665877
"Cal Mitchell","PIT",2,5,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0.13918057680130005,0.34,-23.75879068611125,-0.007705123629420996,-0.7742975410443623,-0.27245745435357094,-0.08743115592317711,24,0,0,0,1,0,0,0,0,1,0,4,0,"Cal Mitchell",22169,668751
"Jeter Downs","WSN",6,9,0,4,1,2,0.444444444,0.111111111,0,0.5,0.4,0.666666666,0.4,0.5054093466864692,0.525,224.7216848625763,0.38883141707628965,1.7794336948704768,-1.3781669959425926,0.07052085980605458,24,2,0,0,4,0,0,0,0,1,2,5,0,"Jeter Downs",22202,669023
"Mason McCoy","TOR",6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,-100,0.0650218203663826,-0.19606741076755513,-0.3419804684817791,-0.050226130003909235,28,0,0,0,0,0,0,0,0,1,0,1,0,"Mason McCoy",22232,669200
"Cal Stevenson","SFG",6,12,0,1,0,0,0.25,0.166666666,0,0,0,0.25,0,0.17397572100162506,0.271,4.145742071312187,-0.07231470616534352,-1.4973023983887674,0.34948448836803436,-0.0737808051654071,26,0,0,0,3,0,0,0,0,2,0,9,0,"Cal Stevenson",22411,670276
"Livan Soto","LAA",4,12,0,2,0,0,0.25,0.166666666,0,0.285714285,0.222222222,0.416666666,0.222222222,0.3210651030143102,0.351,101.53440191554601,-0.3938297997228801,-0.37176738945685495,-1.094712071120739,-0.10511374378328654,23,2,0,0,3,0,0,0,0,2,2,9,0,"Livan Soto",22471,670869
"Buddy Kennedy","ARI",10,29,0,1,1,0,0.137931034,0.206896551,0.041666667,0.222222222,0.166666666,0.310344827,0.208333333,0.2552064759977933,0.303,54.98030631194495,-0.06794527126476169,-1.685351054084683,0.5673770159482956,-0.013179482213390265,24,3,1,0,4,0,1,0,0,6,4,24,0,"Buddy Kennedy",22505,671083
"Michael Siani","- - -",8,6,0,1,0,1,0.166666666,0.166666666,0,0,0,0.166666666,0,0.11598381400108337,0.262,-25.741624895342,-0.3633509590290487,-1.3784434584008531,-0.14239649574620816,-0.13131599621314835,23,0,0,0,1,0,0,0,0,1,0,5,0,"Michael Siani",22557,672279
"Alexander Canario","CHC",6,17,1,1,6,0,0,0.470588235,0.352941176,0.5,0.294117647,0.294117647,0.647058823,0.38716451560749726,0.251,147.64580329387437,-0.7630313662812114,0.24041007414013116,-0.8707860708236694,-0.005234152993931478,23,2,1,1,0,0,0,0,0,8,5,17,0,"Alexander Canario",22842,672744
"Jacob Amaya","MIA",4,9,0,1,2,1,0,0.111111111,0,0.25,0.222222222,0.222222222,0.222222222,0.19611917601691353,0.274,14.37650399091273,0.18458975572139025,-0.7700816690122697,0.2619714289903641,-0.020159936759329696,24,2,0,0,0,0,0,0,0,1,2,9,0,"Jacob Amaya",23296,676070
"Chandler Seagle","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.322,-100,0,-0.2611070231204032,-0.10802468657493591,-0.033419164486366726,27,0,0,0,0,0,0,0,0,0,0,1,0,"Chandler Seagle",23552,676882
"Brayan Rocchio","CLE",23,86,0,9,8,0,0.046511627,0.313953488,0.074074074,0.363636363,0.24691358,0.279069767,0.320987654,0.26281039382136145,0.204,64.15593623211366,-0.8025268567726016,-4.496113327910513,-2.25457501411438,-0.3784689848093958,22,14,6,0,4,0,0,1,0,27,20,81,0,"Brayan Rocchio",23690,677587
"Jordyn Adams","LAA",17,40,0,1,1,1,0,0.4,0,0.208333333,0.128205128,0.125,0.128205128,0.11031703650951385,0.175,-44.53970247223585,-0.6985997478477657,-7.62615065734317,-2.2256444096565247,-0.845329977540869,23,5,0,0,0,0,0,1,0,16,5,39,0,"Jordyn Adams",23788,677941
"Tyler Cropley","KCR",2,7,0,0,1,0,0,0.285714285,0,0.2,0.166666666,0.142857142,0.166666666,0.12607661315373012,0.176,-36.29868902807465,-0.007805333523720037,-1.1510055471892158,-0.09393852949142456,-0.10015609060987327,27,1,0,0,0,0,0,1,0,2,1,6,0,"Tyler Cropley",24485,680418
"Jonathan Ornelas","TEX",8,8,0,2,0,0,0,0.5,0,0.333333333,0.142857142,0.25,0.142857142,0.20106766372919083,0.195,20.14132768376193,-0.019127323292195797,-0.7846263641411524,0.19988780096173286,-0.03089538574057707,23,1,0,0,0,0,1,0,0,4,1,7,0,"Jonathan Ornelas",24597,680716
"Vinny Capra","PIT",9,21,0,3,1,0,0.095238095,0.238095238,0.055555556,0.23076923,0.166666666,0.25,0.222222222,0.22003203630447388,0.233,30.442748276646913,-0.02328922413289547,-1.8328791376838305,0.9645545035600662,-0.015402886892144812,26,2,1,0,2,0,0,0,1,5,3,18,0,"Vinny Capra",25040,681962
"Nate Eaton","KCR",28,56,0,2,1,3,0.035714285,0.375,0,0.125,0.075471698,0.125,0.075471698,0.10085635632276535,0.2,-53.779401853163236,0.5311616598628461,-9.787390708292484,-1.036921501159668,-0.8874803914682432,26,4,0,0,2,0,1,0,0,21,4,53,0,"Nate Eaton",25055,681987
"Michael Stefanic","LAA",25,71,0,5,6,0,0.112676056,0.112676056,0.064516129,0.333333333,0.29032258,0.38028169,0.354838709,0.332220605561431,0.298,109.26652525404985,-0.3207798935472965,0.4675497191997462,-0.6692646890878677,0.22317837372904165,27,15,2,1,8,0,1,0,0,8,18,62,0,"Michael Stefanic",25353,683021
"TJ Hopkins","CIN",25,44,0,7,1,1,0.045454545,0.386363636,0,0.291666666,0.170731707,0.227272727,0.170731707,0.18853556432507254,0.214,5.419228688095854,-0.21264278795570135,-5.368180710774727,-1.4366864264011383,-0.5294163434621332,26,7,0,0,2,0,1,0,0,17,7,41,0,"TJ Hopkins",25482,686759
"Marco Luciano","SFG",14,45,0,4,0,1,0.133333333,0.377777777,0.076923077,0.409090909,0.23076923,0.333333333,0.307692307,0.29337604840596515,0.292,84.1898320325871,0.200888117775321,-0.6805005361711765,0.3541417494416237,0.1199940522158422,21,6,3,0,6,0,0,0,0,17,9,39,0,"Marco Luciano",25616,682617
"Braden Shewmake","ATL",2,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0.127,-100,0,-1.068690043928146,-0.6040580049157143,-0.1532433468171251,25,0,0,0,0,0,0,0,0,1,0,4,0,"Braden Shewmake",25817,669699
"Andre Lipcius","DET",13,38,1,3,4,0,0.078947368,0.210526315,0.114285715,0.346153846,0.285714285,0.342105263,0.4,0.326206773519516,0.298,108.04508728922835,-0.02944364445284009,0.3368648041843832,-3.6170234754681587,-0.19687613403587453,25,8,1,0,3,0,0,0,0,8,10,35,0,"Andre Lipcius",25822,686531
"Ryan Kreidler","DET",11,18,0,2,0,0,0,0.388888888,0,0.181818181,0.111111111,0.111111111,0.111111111,0.09805958800845677,0.092,-50.08872786187125,0.17617144901305437,-3.060906519456586,0.7156829386949539,-0.17217994993922134,25,2,0,0,0,0,0,0,0,7,2,18,0,"Ryan Kreidler",25867,668952
"Kyle Stowers","BAL",14,33,0,1,0,0,0.09090909,0.363636363,0,0.111111111,0.066666666,0.151515151,0.066666666,0.11675094655065825,0.196,-35.7074904486174,-0.040076795616187155,-5.406072709279946,0.38586410880088806,-0.38752286789209966,25,2,0,0,3,0,0,0,0,12,2,30,0,"Kyle Stowers",26151,669065
"David Hamilton","BOS",15,39,0,2,0,2,0.153846153,0.256410256,0.06060606,0.173913043,0.121212121,0.256410256,0.181818181,0.2161029393856342,0.227,24.780702478569747,-0.07159073930233717,-3.5865998782610675,-0.1542336344718933,-0.23938681800207812,25,2,2,0,6,0,0,0,0,10,4,33,0,"David Hamilton",27531,666152
"Jacob Young","WSN",33,121,0,9,12,13,0.082644628,0.181818181,0.08411215,0.317647058,0.252336448,0.322033898,0.336448598,0.2943086932271214,0.279,83.20314748736173,3.7414610711857677,1.2236001518118251,3.482829511165619,0.8794704296025793,23,19,7,1,10,0,1,0,3,22,27,107,0,"Jacob Young",29931,696285
"Jordan Lawlar","ARI",14,34,0,2,0,1,0.058823529,0.323529411,0,0.2,0.129032258,0.205882352,0.129032258,0.16611635159043706,0.189,-4.744303224296451,-0.2961038392968476,-4.708025445699099,1.656243771314621,-0.18906531146555675,20,4,0,0,2,0,1,0,0,11,4,31,0,"Jordan Lawlar",29976,691783
"Wade Meckler","SFG",20,64,0,6,4,0,0.09375,0.390625,0.017857143,0.419354838,0.232142857,0.328125,0.25,0.2728378940373659,0.265,70.42137836368241,0.3455874640494585,-1.99959351913544,-1.6594720035791397,-0.1479303162999113,23,12,1,0,6,0,2,0,0,25,13,56,0,"Wade Meckler",31490,685133
