Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Manuel Margot","DET",6,20,0,1,3,0,0,0.3,0,0.428571428,0.315789473,0.3,0.315789473,0.2647217452526093,0.30082221031188966,66.64993373202228,-0.8892557807266712,-1.6753946536055548,-0.4519774168729782,-0.14721413747090117,30,6,0,0,0,0,0,1,0,6,6,19,0,"Manuel Margot",14712,622534
"Dom Nuñez","CLE",2,7,0,2,0,0,0,0.571428571,0,0.666666666,0.285714285,0.285714285,0.285714285,0.2521159478596279,0.043142859424863546,59.40159757289082,-0.10413916781544685,-0.43908884149515665,0.00196036696434021,-0.020068786376619185,30,2,0,0,0,0,0,0,0,4,2,7,0,"Dom Nunez",15055,624513
"Tim Anderson","LAA",31,90,0,8,3,1,0.033333333,0.322222222,0.036144578,0.314814814,0.204819277,0.258426966,0.240963855,0.22866021515278334,0.21916297312532917,40.88111773523878,0.13689207285642624,-6.134172875925055,4.306604743003845,0.13000882879187464,32,14,3,0,3,0,3,0,1,29,17,83,0,"Tim Anderson",15172,641313
"Billy McKinney","TEX",6,21,0,4,1,0,0.047619047,0.047619047,0.05,0.210526315,0.2,0.238095238,0.25,0.21860102244785853,0.3455875941685268,36.535272628344934,-0.1349247768521309,-1.7057370590452694,-0.8209418058395386,-0.1845460873365371,30,3,1,0,1,0,0,0,0,1,4,20,0,"Billy McKinney",15654,641856
"Tyler Wade","SDP",60,127,0,13,9,1,0.118110236,0.244094488,0.046728972,0.289473684,0.205607476,0.308943089,0.252336448,0.26244939100451586,0.2469057842967956,69.11006552002608,-0.4016494993120432,-5.051242232450557,-2.3417171239852905,-0.3240664963974969,30,19,1,2,15,0,1,0,4,31,22,107,0,"Tyler Wade",15730,642180
"Austin Nola","COL",15,41,0,2,1,0,0.048780487,0.121951219,0.026315789,0.212121212,0.184210526,0.225,0.210526315,0.1982333928346634,0.27474150657653806,7.728476214535089,0.09021161496639252,-4.393583455441457,-0.5735010802745819,-0.36862517423131463,35,6,1,0,2,0,0,0,1,5,7,38,0,"Austin Nola",15941,543592
"J.D. Davis","LAA",5,9,0,0,0,0,0,0.333333333,0,0.166666666,0.111111111,0.111111111,0.111111111,0.09804509083429973,0.10549999475479126,-49.09475332280076,-0.006724129314534366,-1.5882541680973363,-0.5889102965593338,-0.19105197948159403,32,1,0,0,0,0,0,0,0,3,1,9,0,"J.D. Davis",16219,605204
"Sergio Alcántara","SFG",1,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0.04625000059604645,-100,0,-1.0051574461642372,-0.4464889094233513,-0.13490502965253648,28,0,0,0,0,0,0,0,0,2,0,4,0,"Sergio Alcantara",16417,642727
"Luis Guillorme","HOU",12,21,0,2,0,0,0.047619047,0.38095238,0,0.25,0.15,0.19047619,0.15,0.15898639247530982,0.25002484321594237,-5.3610924840690295,0.11374970525503159,-2.494037407262848,1.3346908912062645,-0.04465087615140354,30,3,0,0,1,0,0,0,0,8,3,20,0,"Luis Guillorme",16451,641645
"Greg Allen","BAL",7,14,0,1,0,0,0,0.357142857,0,0,0,0,0,0,0.14185713870184763,-100,-0.4095173180103302,-3.940847847406282,0.1903585772961378,-0.3344121346879516,32,0,0,0,0,0,0,0,0,5,0,14,0,"Greg Allen",16623,656185
"Aramis Garcia","ARI",2,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0.05050000175833702,-100,0,-1.0211700253668892,0.19223777204751968,-0.07119358384389395,32,0,0,0,0,0,0,0,0,3,0,4,0,"Aramis Garcia",16925,605244
"Tyler Alexander","- - -",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.054999999701976776,-100,0,-0.25424340498903064,0.12231098115444183,-0.009976205617594863,30,0,0,0,0,0,0,0,0,0,0,1,0,"Tyler Alexander",17735,641302
"Garrett Stubbs","PHI",5,1,0,2,0,0,0,0,0,0,0,0,0,0,0.04399999976158142,-100,0.1953660100698471,-0.06066874546268253,-0.2637217026203871,-0.02978506262324938,32,0,0,0,0,0,0,0,0,0,0,1,0,"Garrett Stubbs",18067,596117
"José Azocar","- - -",14,21,0,5,1,1,0.095238095,0.047619047,0,0.277777777,0.263157894,0.333333333,0.263157894,0.27595346030734835,0.3429997158902032,78.45241961034496,0.35214303247630596,-0.20180490062491685,-1.4902457296848297,-0.10163101727994334,29,5,0,0,2,0,0,0,0,1,5,19,0,"Jose Azocar",18821,640492
"Yuli Gurriel","SDP",16,40,0,2,3,0,0.1,0.2,0.027777777,0.142857142,0.111111111,0.2,0.138888888,0.16662779599428176,0.19024186256604317,3.469191306238413,0.14579875580966473,-4.430560829803047,-1.023729220032692,-0.4218765355079739,41,3,1,0,4,0,0,0,0,8,4,36,0,"Yuli Gurriel",19198,493329
"Nick Solak","PIT",4,11,0,0,0,0,0,0.181818181,0,0.111111111,0.09090909,0.09090909,0.09090909,0.08021871068260887,0.14072727073322644,-61.34597392647222,-0.006601674482226372,-2.1101138194829425,-1.687777802348137,-0.3511263038994094,30,1,0,0,0,0,0,0,0,2,1,11,0,"Nick Solak",19294,669256
"Donovan Walton","PHI",2,9,0,1,1,0,0,0.111111111,0,0.142857142,0.125,0.125,0.125,0.11030072718858719,0.2737500071525574,-40.46580437583244,0.09664838947355747,-1.4016810949268865,-0.5531475469470024,-0.169366175271692,31,1,0,0,0,0,0,0,1,1,1,8,0,"Donovan Walton",19314,622268
"Nicky Lopez","- - -",19,28,0,2,1,0,0.142857142,0.142857142,0,0.05,0.041666666,0.178571428,0.041666666,0.13029974911894118,0.23978528806141444,-20.65823414670382,0.029956886544823647,-4.083907347043173,0.6466854885220528,-0.25564693981033687,30,1,0,0,4,0,0,0,0,4,1,24,0,"Nicky Lopez",19339,670032
"Dairon Blanco","KCR",9,8,0,2,1,3,0,0.25,0.166666667,0.25,0.166666666,0.166666666,0.333333333,0.2086512049039205,0.17549999554951987,25.25909372326529,-0.13832706958055496,-0.8430540868669456,-0.00530625507235527,-0.05862082045036435,32,0,1,0,0,0,0,0,2,2,1,6,0,"Dairon Blanco",19779,680118
"Chuckie Robinson","LAD",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0.1860000044107437,-100,-0.020662767812609673,-0.5277078159393602,0.08038024976849556,-0.038958928438503224,30,0,0,0,0,0,0,0,1,0,0,1,0,"Chuckie Robinson",19824,642020
"Carter Kieboom","LAA",3,8,0,0,1,0,0,0.125,0,0.285714285,0.25,0.25,0.25,0.22060145437717438,0.24300000071525574,35.32973902456393,-0.013203348964452744,-0.6229749237913162,-1.120476633310318,-0.15019985365498534,27,2,0,0,0,0,0,0,0,1,2,8,0,"Carter Kieboom",19958,666198
"Bobby Dalbec","CHW",7,21,0,2,1,0,0.142857142,0.285714285,0.055555555,0.333333333,0.222222222,0.333333333,0.277777777,0.28445785953885033,0.24482455253601074,80.23897534084027,0.02647896483540535,-0.46262516479476823,0.4252598434686661,0.07014184144726977,30,3,1,0,3,0,0,0,0,6,4,18,0,"Bobby Dalbec",19966,666915
"Keston Hiura","COL",8,21,0,3,1,0,0,0.333333333,0.055555555,0.363636363,0.222222222,0.333333333,0.277777777,0.28885668232327416,0.24156509126935685,69.80834396800164,-0.11126447841525078,-0.8627150783588475,-0.07189452648162842,-0.024135321146435424,28,3,1,0,0,0,3,0,0,7,4,18,0,"Keston Hiura",20003,669374
"Corey Julks","CHW",6,13,0,2,1,0,0,0.23076923,0.166666666,0.3,0.25,0.23076923,0.416666666,0.26047848279659563,0.1622297580425556,63.720480097116486,-0.005930197716224939,-0.5618056021701082,-0.13207285106182098,-0.025204727677318066,29,1,2,0,0,0,0,1,0,3,3,12,0,"Corey Julks",20311,667452
"Vidal Bruján","- - -",61,95,0,14,8,2,0.063157894,0.221052631,0.057471264,0.328358208,0.252873563,0.305263157,0.310344827,0.2750705718994141,0.2656924753596908,74.71086779911431,0.7260731078858953,-2.1239438149720327,-0.527822776697576,0.052202374318421355,27,17,5,0,6,0,1,1,0,21,22,87,0,"Vidal Brujan",20536,660644
"CJ Alexander","ATH",6,17,0,0,0,0,0,0.470588235,0,0.333333333,0.176470588,0.176470588,0.176470588,0.15571867367800543,0.18076470318962545,-11.00686592278175,-0.8118842337280512,-3.036071436043257,-0.06612343341112137,-0.25751710687338786,28,3,0,0,0,0,0,0,0,8,3,17,0,"CJ Alexander",20557,680769
"Logan Porter","SFG",5,9,0,2,1,0,0.111111111,0.222222222,0,0.2,0.142857142,0.333333333,0.142857142,0.25513235065672135,0.19842068354288736,62.7523680021421,0.028176138177514076,-0.3691392475455757,0.3641780875623226,0.03012967034029792,29,1,0,0,1,0,1,0,0,2,1,7,0,"Logan Porter",20626,682515
"Sean Bouchard","COL",32,73,1,7,7,1,0.09589041,0.369863013,0.075757576,0.263157894,0.166666666,0.246575342,0.242424242,0.22471210074751344,0.22716409866123982,25.867242692648695,-0.27880726009607315,-6.692781620836245,-2.9227025508880615,-0.7352821540371569,29,9,0,1,7,0,0,0,0,27,11,66,0,"Sean Bouchard",21270,656248
"Coco Montes","TBR",5,10,0,0,1,0,0,0.3,0,0.285714285,0.2,0.2,0.2,0.1764811635017395,0.2592000007629395,5.2328420658748716,-0.013522260938771069,-1.1304637705243508,0.4027519840747118,-0.03923269843150029,28,2,0,0,0,0,0,0,0,3,2,10,0,"Coco Montes",21547,663796
"César Salazar","HOU",11,16,0,0,1,0,0.125,0.125,0,0.272727272,0.23076923,0.375,0.23076923,0.2970312237739563,0.298080176115036,89.73282566640476,-0.0492815850302577,-0.2428985882087765,-0.07300067320466042,0.024033671330612613,29,3,0,0,2,0,1,0,0,2,3,13,0,"Cesar Salazar",21587,663967
"Oswaldo Cabrera","NYY",34,122,1,17,11,0,0.090163934,0.204918032,0.06542056,0.304878048,0.242990654,0.322314049,0.308411214,0.2861701476672464,0.2842013776794938,82.8039371626484,-0.26877155527472496,-2.7414146206449095,-0.5053501725196838,0.09751548785992477,26,21,4,0,11,0,2,1,1,25,26,107,0,"Oswaldo Cabrera",21707,665828
"José Fermín","STL",30,70,1,5,9,2,0.114285714,0.142857142,0.133333333,0.326530612,0.283333333,0.376811594,0.416666666,0.35156026093856146,0.3321867127349411,128.5632140715182,-0.37575118988752365,1.993981287148677,1.7095180377364159,0.6172041224713724,26,11,5,0,8,0,1,0,1,10,17,60,0,"Jose Fermin",21746,665877
"Akil Baddoo","DET",7,18,0,0,1,1,0.055555555,0.277777777,0.05882353,0.166666666,0.117647058,0.166666666,0.176470588,0.15698943535486856,0.2765831682417128,-7.562822828300156,0.18601370742544532,-2.0959423180950587,1.6465599536895752,0.01742094427822199,26,1,1,0,1,0,0,0,0,5,2,17,0,"Akil Baddoo",22168,668731
"Luis Campusano","SDP",10,27,0,0,0,0,0.222222222,0.407407407,0,0,0,0.222222222,0,0.1536659532123142,0.20751785348962853,-5.410087853528789,-0.02413393370807171,-3.3973188156655163,-0.9722222089767456,-0.35514695349845715,26,0,0,0,6,0,0,0,0,11,0,21,0,"Luis Campusano",22217,669134
"Samad Taylor","SEA",4,9,0,1,0,0,0,0.111111111,0,0.142857142,0.125,0.125,0.125,0.11030072718858719,0.1834999918937683,-32.94269941650377,0.14165994711220264,-1.2685363735380697,-0.1266491487622261,-0.11104574736324936,26,1,0,0,0,0,0,0,1,1,1,8,0,"Samad Taylor",22274,669392
"Nick Allen","ATL",135,416,0,32,22,8,0.07451923,0.237980769,0.029649596,0.298181818,0.221024258,0.284313725,0.250673854,0.24515945756552265,0.25240820147133813,53.05633301470826,-0.507128594443202,-23.652520975483927,16.998724460601807,0.7353555436982755,26,71,11,0,31,0,3,3,8,99,82,371,0,"Nick Allen",22277,669397
"Trevor Rogers","BAL",18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.5044757899137073,0.24462196230888367,-0.019542033685465643,27,0,0,0,0,0,0,0,0,2,0,2,0,"Trevor Rogers",22286,669432
"Cal Stevenson","PHI",5,8,0,0,1,0,0,0.25,0,0.333333333,0.25,0.25,0.25,0.22060145437717438,0.1522500067949295,35.09374103042045,-0.013677820592420176,-0.6290966374885281,-0.5135189648717642,-0.08967075653967622,28,2,0,0,0,0,0,0,0,2,2,8,0,"Cal Stevenson",22411,670276
"Michael Siani","STL",19,19,0,4,0,0,0.105263157,0.368421052,0,0.4,0.235294117,0.315789473,0.235294117,0.2585587815234536,0.31222189797295463,64.85420973558269,-0.8741707392036915,-1.6656164316702138,0.13822445645928383,-0.09159265599088573,25,4,0,0,2,0,0,0,0,7,4,17,0,"Michael Siani",22557,672279
"Steward Berroa","MIL",2,6,0,0,0,1,0.166666666,0.333333333,0,0,0,0.166666666,0,0.11524946490923564,0.15991617242495218,-34.71065454777884,0.19339832849800587,-0.764561731454954,1.0695706363767385,0.051631067497339686,26,0,0,0,1,0,0,0,0,2,0,5,0,"Steward Berroa",22766,672642
"David Bañuelos","BAL",1,2,0,0,0,0,0,0.5,0,0,0,0.5,0,0.3611442744731903,0.3611445128917694,134.76695628462525,-0.006601674482226372,0.07535215315759512,-0.10802468657493591,0.0037014558398908073,28,0,0,0,0,0,1,0,0,1,0,1,0,"David Banuelos",23250,675915
"Jacob Amaya","CHW",37,73,0,7,8,2,0.04109589,0.219178082,0.015151515,0.132075471,0.106060606,0.138888888,0.121212121,0.11973378476169375,0.19665496879153782,-33.23327520929706,0.5819289851933718,-10.881330915373177,0.5909459590911865,-0.7957194943952588,26,6,1,0,3,0,0,3,1,16,7,66,0,"Jacob Amaya",23296,676070
"Jordyn Adams","BAL",10,5,0,1,0,0,0,0.4,0,0,0,0,0,0,0.22439999580383302,-100,0,-1.2611894747842682,0.06674924772232771,-0.10459552116965296,25,0,0,0,0,0,0,0,0,2,0,5,0,"Jordyn Adams",23788,677941
"Will Banfield","CIN",7,10,0,0,0,0,0,0.6,0,0.25,0.1,0.1,0.1,0.08824058175086975,0.15080000162124635,-58.84731846737403,-0.009765398688614368,-1.8924349276035364,-0.18973691016435623,-0.17899083798773288,25,1,0,0,0,0,0,0,0,6,1,10,0,"Will Banfield",23790,677943
"Jorge Barrosa","ARI",33,77,1,8,7,0,0.025974025,0.285714285,0.084507042,0.176470588,0.14084507,0.168831168,0.225352112,0.171335502878412,0.19252434024563084,1.9712410865703136,-0.10975301079452038,-9.055949556076895,2.7479485273361206,-0.38326867640025153,24,6,3,0,2,0,1,3,0,22,10,71,0,"Jorge Barrosa",23968,678489
"Terrin Vavra","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,-100,0,-0.25223789495685367,0.0034293539356440306,-0.021934095087797697,28,0,0,0,0,0,0,0,0,0,0,1,0,"Terrin Vavra",24400,679631
"Jonathan Ornelas","- - -",6,10,0,1,0,0,0.1,0.3,0,0.333333333,0.222222222,0.3,0.222222222,0.2456308424472809,0.14264970123767853,54.14511219705496,-0.019805023446679115,-0.5579556426214237,-0.43346143927192315,-0.06668502057645687,25,2,0,0,1,0,0,0,0,3,2,9,0,"Jonathan Ornelas",24597,680716
"Owen Miller","COL",9,17,0,0,1,1,0.117647058,0.235294117,0,0.2,0.142857142,0.294117647,0.142857142,0.22765257428674138,0.2644551992416382,27.88156163293369,0.2953868452459574,-1.1576928735951002,0.90638767182827,0.03215871111292863,28,2,0,0,2,0,1,0,0,4,2,14,0,"Owen Miller",24655,680911
"Justin Dean","LAD",18,2,0,0,0,1,0,0.5,0,0,0,0,0,0,0.02850000001490116,-100,0.20000000298023224,-0.3070450451465183,0.07937835529446602,-0.01648487177768751,28,0,0,0,0,0,0,0,0,1,0,2,0,"Justin Dean",25005,681909
"Drew Avans","- - -",8,18,0,1,1,1,0,0.333333333,0,0.166666666,0.117647058,0.111111111,0.117647058,0.09804509083429973,0.15252940444385304,-47.69010001379291,0.1610364317893982,-3.0247486393031418,-0.34138383343815804,-0.2813530720184625,29,2,0,0,0,0,0,1,0,6,2,17,0,"Drew Avans",25183,682183
"Greg Jones","CHW",3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,-100,0.20000000298023224,-0.30848680699782904,0.009637617506086826,-0.023531747225912645,27,0,0,0,0,0,0,0,0,2,0,2,0,"Greg Jones",25448,675659
"Will Brennan","CLE",6,13,0,0,0,0,0.076923076,0.076923076,0,0.1,0.09090909,0.23076923,0.09090909,0.1766300889161917,0.19949892851022574,7.402214297497502,-0.4293223414570093,-1.848107146677695,0.3013067990541458,-0.11246931162619803,27,1,0,0,1,0,1,0,0,1,1,11,0,"Will Brennan",25660,686823
"C.J. Stubbs","WSN",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.09766667087872823,-100,0,-0.7623065377014479,0.03603284806013107,-0.06409446792694484,28,0,0,0,0,0,0,0,0,0,0,3,0,"C.J. Stubbs",25814,667690
"Kevin Alcántara","CHC",10,12,0,2,1,1,0.083333333,0.333333333,0,0.571428571,0.363636363,0.416666666,0.363636363,0.35176000495751697,0.4427080551783244,128.34432162807332,0.15980746736750007,0.5629341263137626,-0.22630214970558882,0.07529134288384778,22,4,0,0,1,0,0,0,0,4,4,11,0,"Kevin Alcantara",25971,682634
"Maverick Handley","BAL",16,47,0,2,3,0,0.042553191,0.382978723,0,0.125,0.073170731,0.133333333,0.073170731,0.10561110178629557,0.17726168102688258,-41.26028341440077,-0.28006717935204506,-8.105178166239568,0.7682148218154907,-0.5851229456877052,27,3,0,0,2,0,1,1,2,18,3,41,0,"Maverick Handley",26106,668974
"Tristin English","ARI",7,23,0,0,1,0,0.04347826,0.347826086,0.045454546,0.142857142,0.09090909,0.130434782,0.136363636,0.12286129723424496,0.1307607422704282,-31.235148714833077,0.03281832113862038,-3.5446204507673515,-0.31893137097358704,-0.3169944852821724,28,1,1,0,1,0,0,0,0,8,2,22,0,"Tristin English",26148,663536
"Kenedy Corona","HOU",3,4,0,0,0,0,0.5,0.25,0,0,0,0.5,0,0.3457483947277069,0.36174851655960083,123.29226156571917,-0.013203348964452744,0.09660724095726234,-0.025819342583417892,0.02133101769835552,25,0,0,0,2,0,0,0,0,1,0,2,0,"Kenedy Corona",26244,685744
"Ryne Nelson","ARI",34,1,0,1,1,0,0,0,0,1,1,1,1,0.8824058175086975,0.11800000071525574,489.0772746985124,-0.0009098416194319725,0.4602272657209103,0.12231098115444183,0.06300509290828264,27,1,0,0,0,0,0,0,0,0,1,1,0,"Ryne Nelson",26253,669194
"Oliver Dunn","MIL",14,41,0,4,6,1,0.048780487,0.268292682,0.055555556,0.23076923,0.166666666,0.205128205,0.222222222,0.19016490532801703,0.23528189536852714,16.60883142690697,0.24392243847250938,-3.808345208401276,-0.6014512628316879,-0.31160763088230675,27,4,2,0,2,0,0,1,2,11,6,36,0,"Oliver Dunn",26295,686554
"Tyler Callihan","CIN",4,6,0,0,1,0,0,0.166666666,0,0.2,0.166666666,0.166666666,0.166666666,0.14706763625144958,0.1941666603088379,-18.548894250705825,-0.0067032590304734185,-0.8497331309066009,-0.5814540386199951,-0.1260035190769514,25,1,0,0,0,0,0,0,0,1,1,6,0,"Tyler Callihan",27497,682997
"Justin Foscue","TEX",4,9,0,0,2,0,0,0.333333333,0.111111111,0.166666666,0.111111111,0.111111111,0.222222222,0.13910080326928032,0.18915152549743652,-18.229453181324455,0.22383785247802734,-1.0302869742373506,-0.009507864713668823,-0.07468483281092216,26,0,1,0,0,0,0,0,0,3,1,9,0,"Justin Foscue",27501,679822
"Jacob Hurtubise","CIN",12,15,0,3,0,0,0.066666666,0.4,0,0.166666666,0.083333333,0.266666666,0.083333333,0.2012319803237915,0.2622716744740804,18.555423369400394,-0.029252105858176947,-1.4771823340536845,0.04805044084787369,-0.09515597949340643,27,1,0,0,1,0,2,0,0,6,1,12,0,"Jacob Hurtubise",27599,674441
"Drew Romo","COL",3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.8109225595730146,0.050831111147999763,-0.0675544478732305,23,0,0,0,0,0,0,0,0,3,0,3,0,"Drew Romo",27763,691011
"Petey Halpin","CLE",6,8,0,5,0,0,0.25,0.25,0,0.5,0.333333333,0.5,0.333333333,0.39347565174102783,0.2789992690086365,156.77900739123916,0.1046878919005394,0.6400533633219816,-0.20746761187911034,0.07243599569535172,23,2,0,0,2,0,0,0,0,2,2,6,0,"Petey Halpin",27931,690984
"Jhostynxon Garcia","BOS",5,9,0,0,0,0,0.222222222,0.555555555,0.142857143,0.5,0.142857142,0.333333333,0.285714285,0.2927667564815945,0.3093326886494954,82.02377307070944,-0.012240217882208526,-0.20292394242009684,-0.1159486174583435,-0.0009254614588469802,22,0,1,0,2,0,0,0,0,5,1,7,0,"Jhostynxon Garcia",28142,691373
"Tsung-Che Cheng","PIT",3,7,0,0,0,0,0,0.428571428,0,0,0,0,0,0,0.1648571491241455,-100,-0.4095173180103302,-2.2040257098993727,0.5977763906121254,-0.14051042796703275,23,0,0,0,0,0,0,0,0,3,0,7,0,"Tsung-Che Cheng",28344,691907
"Billy Cook","PIT",3,6,0,1,0,0,0,0.166666666,0,0.4,0.333333333,0.333333333,0.333333333,0.29413527250289917,0.3818333148956299,85.19375049777584,-0.2508297674357891,-0.3561205902622678,0.06574445404112339,-0.009284273340269072,26,2,0,0,0,0,0,0,0,1,2,6,0,"Billy Cook",29573,695257
"Chad Stevens","LAA",5,14,0,1,0,0,0,0.5,0,0.333333333,0.153846153,0.153846153,0.153846153,0.13575474115518424,0.16900000205406776,-23.11798644668855,-0.4291624929755926,-2.460687228879229,-1.6090698391199112,-0.36707722598676407,26,2,0,0,0,0,0,0,1,7,2,13,0,"Chad Stevens",29614,677060
"Niko Kavadas","LAA",10,23,0,0,0,0,0.130434782,0.434782608,0,0.2,0.1,0.217391304,0.1,0.1669261740601581,0.21822425593500552,-1.6451528649242046,-0.03383717994438484,-2.7892525981468084,-1.770121157169342,-0.3854719485123225,26,2,0,0,3,0,0,0,0,10,2,20,0,"Niko Kavadas",29782,694359
"Tyler Black","MIL",5,13,0,1,1,0,0.384615384,0.076923076,0.125,0.285714285,0.25,0.538461538,0.375,0.4301382303237915,0.42814918664785534,180.9982766143894,-0.44912736490368843,0.7988690468217639,-1.1035219579935074,0.013084013206961693,24,1,1,0,5,0,0,0,0,1,2,8,0,"Tyler Black",29949,672012
"Bob Seymour","TBR",26,83,1,9,5,1,0.048192771,0.385542168,0.076923077,0.333333333,0.205128205,0.253012048,0.282051282,0.23895556668201126,0.23647949494511247,48.26912040122107,0.01270461454987526,-5.047878128352895,-1.1003555655479431,-0.3367042575367789,26,13,1,1,4,0,1,0,0,32,16,78,0,"Bob Seymour",30028,676044
"Tristan Peters","TBR",4,12,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0.14575000603993735,-100,0,-3.0597608843396507,-1.0204582400619984,-0.3751918901862781,25,0,0,0,0,0,0,0,0,7,0,12,0,"Tristan Peters",30063,671976
"Jack Leiter","TEX",30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.2522838277862337,0.12231098115444183,-0.009775716346018877,25,0,0,0,0,0,0,0,0,1,0,1,0,"Jack Leiter",30146,683004
"César Prieto","STL",3,6,0,0,0,0,0,0.833333333,0,1,0.166666666,0.166666666,0.166666666,0.14706763625144958,0,-11.520810341771599,-0.006601674482226372,-0.7996531411211559,-0.8175047636032104,-0.14503065267548151,26,1,0,0,0,0,0,0,0,5,1,6,0,"Cesar Prieto",30163,693409
"Trey Lipscomb","WSN",3,4,0,1,0,0,0,0.25,0,0.666666666,0.5,0.5,0.5,0.44120290875434875,0.12700000405311584,187.84341308976465,-0.03972388245165348,0.3767266279772118,0.1440281132236123,0.06689628676733013,25,2,0,0,0,0,0,0,0,1,2,4,0,"Trey Lipscomb",31567,702358
"Rhylan Thomas","SEA",3,10,0,2,2,0,0.1,0,0.125,0.111111111,0.125,0.2,0.25,0.19434040188789367,0.1794497013092041,24.949087418739005,0.0985229779034853,-0.7860395796500447,-0.06754926219582558,-0.05211149652554784,25,0,1,0,1,0,0,1,0,0,1,8,0,"Rhylan Thomas",31793,689041
