Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Isiah Kiner-Falefa","NYY",115,361,6,39,37,14,0.077562326,0.193905817,0.098159509,0.288537549,0.242331288,0.305555555,0.340490797,0.2864835105008549,0.295,79.32134432795506,0.011270164977759123,-8.933353686162349,1.7366852760314941,0.5186201694831382,28,60,12,1,28,0,3,3,1,70,79,326,"Isiah Kiner-Falefa",16512,643396
"Patrick Bailey","SFG",97,353,7,29,48,1,0.059490084,0.283286118,0.125766871,0.313636363,0.233128834,0.284900284,0.358895705,0.2817779229237483,0.313,76.41463225162758,-0.3344833953306079,-10.648689738323927,25.480303525924683,2.6750312374208702,24,50,18,1,21,0,3,1,2,100,76,326,"Patrick Bailey",27478,672275
"Adam Duvall","BOS",92,353,21,45,58,4,0.062322946,0.31161473,0.284375,0.298969072,0.246875,0.303116147,0.53125,0.34740112840451975,0.304,115.78635527887626,0.8161180089227855,7.493237622728145,-4.947364926338196,1.4627258202647377,34,32,24,2,22,1,6,5,0,110,79,320,"Adam Duvall",10950,594807
"Harrison Bader","- - -",98,344,7,44,40,20,0.049418604,0.171511627,0.115987461,0.260700389,0.231974921,0.274052478,0.347962382,0.27077067002610633,0.288,67.82164759422402,3.5461938292719424,-9.835595153262794,7.559186369180679,0.9498065541617728,29,53,12,2,17,0,3,4,1,59,74,319,"Harrison Bader",18030,664056
"Jorge Mateo","BAL",116,350,7,58,34,32,0.062857142,0.234285714,0.122641509,0.267241379,0.216981132,0.26744186,0.339622641,0.2651500433336857,0.289,67.15117636644993,6.135340296197683,-7.640574374852289,2.369162440299988,0.6729321471915788,28,46,14,2,22,0,1,3,5,82,69,318,"Jorge Mateo",17273,622761
"Brian Anderson","MIL",96,361,9,38,40,1,0.099722991,0.299168975,0.141509434,0.308823529,0.226415094,0.310249307,0.367924528,0.2991326205287944,0.316,85.69716968723056,-1.4923249669373035,-7.8889021714243714,-1.3416282683610916,0.30272049687385344,30,48,12,3,36,0,4,3,0,108,72,318,"Brian Anderson",18289,605119
"Starling Marte","NYM",86,341,5,38,28,24,0.046920821,0.202346041,0.076190476,0.302904564,0.247619047,0.300884955,0.323809523,0.2778317305815996,0.312,75.3241706674943,3.6477513276040554,-6.776493305371025,-7.664969444274902,-0.2846660808623229,34,65,7,1,16,1,8,0,2,69,78,315,"Starling Marte",9241,516782
"Christian Bethancourt","TBR",104,332,11,49,33,1,0.039156626,0.274096385,0.155555555,0.277777777,0.225396825,0.253776435,0.38095238,0.2713703585175229,0.266,72.88087418977682,-1.2586741796694696,-12.046808568361584,5.03994756937027,0.4382360300209945,31,44,16,0,13,0,0,3,1,91,71,315,"Christian Bethancourt",10028,542194
"Aledmys Díaz","OAK",109,344,4,25,24,1,0.049418604,0.191860465,0.107936508,0.273092369,0.228571428,0.279883381,0.336507936,0.2682119691826381,0.271,70.61221449664195,-2.234423808287829,-14.34759575830045,-1.4084585309028625,-0.39311735320646035,32,47,20,1,17,2,7,4,1,66,72,315,"Aledmys Diaz",15937,649557
"Gabriel Arias","CLE",122,345,10,36,26,3,0.08115942,0.327536231,0.142857143,0.29015544,0.209523809,0.275362318,0.352380952,0.2756309265675752,0.304,73.04212849824667,0.47201747354120016,-10.67188421848472,4.136331789195538,0.5297525840150556,23,41,15,0,28,0,1,1,0,113,66,315,"Gabriel Arias",22563,672356
"Alec Burleson","STL",107,347,8,34,36,3,0.06628242,0.129682997,0.146031746,0.261363636,0.244444444,0.300291545,0.39047619,0.30035686562429714,0.337,88.36775954977647,-2.0639969995245337,-7.064472497396762,-11.161231994628906,-0.6416915860057488,24,48,20,1,23,0,3,2,1,45,77,315,"Alec Burleson",27615,676475
"Josh Rojas","- - -",105,350,4,47,40,12,0.077142857,0.231428571,0.092356688,0.313304721,0.245222929,0.303468208,0.337579617,0.28351953677359343,0.278,77.77976178297051,2.517086150124669,-7.146896496783942,4.96109014749527,0.9727899615410827,29,56,17,0,27,0,1,4,2,81,77,314,"Josh Rojas",19734,668942
"Akil Baddoo","DET",112,357,11,40,34,14,0.117647058,0.249299719,0.153846154,0.267605633,0.217948717,0.309859154,0.371794871,0.2990595152965686,0.301,89.22872756043986,3.578201565425843,-1.0293245461622202,-3.502012252807617,0.770702274398896,24,43,13,1,42,2,0,1,2,89,68,312,"Akil Baddoo",22168,668731
"Manuel Margot","TBR",99,336,4,39,38,9,0.053571428,0.163690476,0.112540193,0.305882352,0.263665594,0.309523809,0.376205787,0.2992754883709408,0.301,92.22253135781547,-2.102576677687466,-5.233771747077688,-1.0018308609724045,0.5288420948966994,28,56,21,1,18,0,4,3,0,55,82,311,"Manuel Margot",14712,622534
"Rowdy Tellez","MIL",106,351,13,26,47,0,0.099715099,0.245014245,0.160771704,0.248847926,0.215434083,0.29059829,0.376205787,0.28828758616160527,0.306,78.42683027198996,-2.116262454073876,-11.497055063206657,-7.73454487323761,-0.7284438816878707,28,44,9,1,35,2,0,5,0,86,67,311,"Rowdy Tellez",15679,642133
"Gavin Sheets","CHW",118,344,10,24,43,1,0.081395348,0.191860465,0.128617363,0.221757322,0.202572347,0.26744186,0.33118971,0.2609565047144193,0.267,61.12579376613504,-1.006689571775496,-17.030011386114037,-9.501473903656006,-1.4676164136237793,27,43,10,0,28,2,1,4,0,66,63,311,"Gavin Sheets",19901,657757
"Mickey Moniak","LAA",85,323,14,35,45,6,0.027863777,0.349845201,0.215434083,0.39673913,0.279742765,0.306501547,0.495176848,0.33908738686431267,0.308,114.02604189152459,0.5866078180260956,6.014987699971652,1.2040247321128845,1.8259838538207902,25,50,21,2,9,1,3,0,0,113,87,311,"Mickey Moniak",19956,666160
"Blake Sabol","SFG",110,344,13,36,44,4,0.069767441,0.340116279,0.158064517,0.329670329,0.23548387,0.30116959,0.393548387,0.3031444037169741,0.28,90.73838284719466,-0.19419579952955246,-4.141164887357445,-3.786111831665039,0.3750770903524893,25,50,10,0,24,0,6,2,2,117,73,310,"Blake Sabol",25805,666165
"Jake Meyers","HOU",112,341,10,42,33,5,0.076246334,0.258064516,0.155339806,0.283018867,0.226537216,0.296187683,0.381877022,0.2967231222960956,0.283,87.96183875184926,0.7300007650628686,-4.1886627501537586,5.005359530448914,1.2492024030848354,27,43,16,1,26,0,5,1,0,88,70,309,"Jake Meyers",20308,676694
"Mike Trout","LAA",82,362,18,54,44,2,0.124309392,0.287292817,0.227272728,0.335106382,0.262987012,0.367403314,0.49025974,0.3678413020239936,0.389,133.9560107602879,0.36761833447963,15.096094332952099,1.295196294784546,2.8741770440053536,31,48,14,1,45,2,7,2,0,104,81,308,"Mike Trout",10155,545361
"Nick Pratto","KCR",95,345,7,33,35,1,0.084057971,0.4,0.120915033,0.387878787,0.232026143,0.307246376,0.352941176,0.2922545680101367,0.278,78.88289402142107,-1.4044139203615487,-10.133847660338791,-8.699079036712646,-0.6965108569197612,24,48,16,0,29,0,6,4,0,138,71,306,"Nick Pratto",22117,668472
"Byron Buxton","MIN",85,347,17,49,42,9,0.100864553,0.314121037,0.230263158,0.252747252,0.207236842,0.293948126,0.4375,0.3111950437227885,0.316,97.128049320727,3.7713363901712,2.5772409760091723,-8.641975402832031,0.5835504314696023,29,28,17,1,35,2,4,4,0,109,63,304,"Byron Buxton",14161,621439
"Nick Allen","OAK",106,329,4,29,20,5,0.051671732,0.158054711,0.0660066,0.253012048,0.221122112,0.263157894,0.287128712,0.2445513556247156,0.25,54.21252461070756,-0.41584783839061856,-18.46576339525019,4.0377588123083115,-0.31205544747753583,24,57,4,2,17,0,1,2,6,52,67,303,"Nick Allen",22277,669397
"Taylor Walls","TBR",99,349,8,50,36,22,0.126074498,0.263610315,0.132013201,0.261083743,0.201320132,0.304597701,0.333333333,0.2869548723958005,0.274,83.68284236364164,4.822431148961186,-2.0009952977967043,-2.42751145362854,0.7535600201064799,26,39,12,2,44,0,1,0,1,92,61,303,"Taylor Walls",22458,670764
"Jorge Polanco","MIN",80,343,14,38,48,4,0.104956268,0.256559766,0.198675497,0.310344827,0.254966887,0.335276967,0.453642384,0.340127446561096,0.348,117.18173191190796,-0.15618136199191213,6.905264547078709,-4.665881156921387,1.3979182101303982,29,45,18,0,36,0,2,3,0,88,77,302,"Jorge Polanco",13152,593871
"Drew Waters","KCR",98,337,8,40,32,16,0.080118694,0.317507418,0.149006622,0.321052631,0.228476821,0.299703264,0.377483443,0.2958220158557156,0.311,81.35557031988284,1.1574029442854226,-6.371151272289563,2.9053244590759277,0.8084617439793083,24,45,11,5,27,0,5,3,0,107,69,302,"Drew Waters",20505,671221
"Jean Segura","MIA",85,326,3,25,21,6,0.067484662,0.144171779,0.059800665,0.250996015,0.219269102,0.276923076,0.279069767,0.24955813108403005,0.281,50.20113378730742,-1.56249218294397,-21.674503888060485,-2.2277601957321167,-1.2788976243551975,33,56,5,2,22,1,2,0,1,47,66,301,"Jean Segura",5933,516416
"Nick Senzel","CIN",104,330,13,49,42,6,0.078787878,0.224242424,0.162790698,0.268518518,0.235880398,0.296969696,0.398671096,0.30203664898872373,0.296,81.50855967253788,1.234845235478133,-6.324829992380033,-10.229331254959106,-0.5326100812547393,28,48,10,0,26,0,1,2,0,74,71,301,"Nick Senzel",19293,669222
"Kris Bryant","COL",80,335,10,36,31,0,0.086567164,0.202985074,0.133333333,0.27027027,0.233333333,0.313432835,0.366666666,0.3019182459631963,0.323,74.76277930573708,-1.9759520585648715,-12.449764449674298,-10.50407361984253,-1.1538285100117311,31,50,10,0,29,0,6,0,0,68,70,300,"Kris Bryant",15429,592178
"Yuli Gurriel","MIA",108,329,4,32,27,4,0.079027355,0.133738601,0.11409396,0.271653543,0.244966442,0.303951367,0.359060402,0.28675388156270687,0.273,75.13657627910177,1.808890120126307,-8.32497890788673,-6.855547070503235,-0.3990228751044072,39,50,16,3,26,3,1,4,0,44,73,298,"Yuli Gurriel",19198,493329
"Corey Julks","HOU",93,323,6,35,33,15,0.068111455,0.232198142,0.107382551,0.305936073,0.244966442,0.297213622,0.352348993,0.28559610330652524,0.295,80.24945799142914,1.1779222413897514,-6.465962307510102,-0.26411867141723633,0.4350151062117744,27,53,14,0,22,0,1,2,0,75,73,298,"Corey Julks",20311,667452
"Oswaldo Cabrera","NYY",115,330,5,35,29,8,0.075757575,0.218181818,0.087248323,0.260089686,0.211409395,0.275229357,0.298657718,0.25562807131398674,0.259,57.934763091581715,0.14504598313942552,-16.48792605191084,-3.551759719848633,-0.8682137504221632,24,47,11,0,25,1,2,2,3,72,63,298,"Oswaldo Cabrera",21707,665828
"Joey Wendle","MIA",112,318,2,33,20,7,0.040880503,0.210691823,0.094276094,0.264069264,0.212121212,0.247619047,0.306397306,0.24184209259729536,0.263,45.02842369342871,1.7308848151005805,-19.925390720488622,1.0415265560150146,-0.8055814915198967,33,42,16,3,13,0,2,3,3,67,63,297,"Joey Wendle",13853,621563
"Mitch Garver","TEX",87,344,19,45,50,0,0.127906976,0.238372093,0.22972973,0.312820512,0.27027027,0.37026239,0.5,0.3742335215646621,0.365,140.166379459422,-1.933595910668373,14.622338899249101,-4.81822357326746,2.155678906931909,32,50,11,0,44,1,3,0,0,82,80,296,"Mitch Garver",15161,641598
"Nick Fortes","MIA",108,323,6,33,26,4,0.052631578,0.182662538,0.095238095,0.233766233,0.204081632,0.2625,0.299319727,0.2506443154066801,0.262,50.92929456815938,0.11997892893850803,-19.515580612558697,14.321703672409058,0.5764911908564186,26,44,10,0,17,0,7,2,3,59,60,294,"Nick Fortes",21538,663743
"Kyle Isbel","KCR",91,313,5,45,34,7,0.054313099,0.188498402,0.140410959,0.282608695,0.239726027,0.282051282,0.380136986,0.2860939934467658,0.289,74.61286475480343,2.7463116268627346,-6.774864795567407,6.842965841293335,1.0786675724501802,26,41,22,2,17,0,1,2,1,59,70,292,"Kyle Isbel",21614,664728
"Owen Miller","MIL",90,314,5,29,27,13,0.054140127,0.194267515,0.109965636,0.310043668,0.261168384,0.30254777,0.37113402,0.2920378800779105,0.288,80.94096796443857,1.3648833967745304,-6.0490545372812905,4.458820104598999,0.9053429776176035,26,54,17,0,17,1,2,4,0,61,76,291,"Owen Miller",24655,680911
"Cavan Biggio","TOR",111,338,9,54,40,5,0.118343195,0.260355029,0.134948097,0.304123711,0.235294117,0.340236686,0.370242214,0.3176312691713931,0.314,102.25762106520865,-0.13285183627158403,0.7814726007989496,-3.5347827672958374,0.8829366502137378,28,47,12,0,40,0,7,2,0,88,68,289,"Cavan Biggio",19252,624415
"Zach Neto","LAA",84,329,9,38,34,5,0.060790273,0.234042553,0.152249135,0.27184466,0.224913494,0.307926829,0.377162629,0.3022374329043598,0.312,88.48453106912939,-0.026778262574225664,-4.566300042988043,4.394309997558594,1.1095187081220954,22,39,17,0,20,0,16,3,1,77,65,289,"Zach Neto",31347,687263
"Eduardo Escobar","- - -",100,309,6,32,31,2,0.058252427,0.252427184,0.118055556,0.286407766,0.225694444,0.269480519,0.34375,0.26694634169727177,0.244,65.37396594709877,-1.1323560057207942,-14.00710134160473,-5.261705794837326,-0.8676093016264452,34,48,6,5,18,0,0,2,1,78,65,288,"Eduardo Escobar",6153,500871
"Will Benson","CIN",108,329,11,51,31,19,0.121580547,0.313069908,0.222996515,0.390804597,0.275261324,0.364741641,0.498257839,0.3693880598233464,0.321,126.65987964847758,1.7607070421800017,12.626778090680876,-4.622767865657806,1.9128811559703953,25,45,15,8,40,0,1,1,0,103,79,287,"Will Benson",21853,666181
"Ryan Jeffers","MIN",96,335,14,46,43,3,0.098507462,0.27761194,0.213286713,0.359116022,0.276223776,0.36858006,0.489510489,0.3689157457062692,0.333,137.13553307469596,-2.042859218083322,12.863344347652113,-1.1357697248458862,2.3166607269010937,26,48,15,2,33,1,10,2,4,93,79,286,"Ryan Jeffers",24618,680777
"Elehuris Montero","COL",85,307,11,40,39,0,0.048859934,0.361563517,0.183098592,0.351515151,0.242957746,0.28990228,0.426056338,0.306487882176129,0.254,77.82619110761284,-1.1490939217619598,-9.582385837491746,-9.561208724975586,-0.8687521420569201,24,41,15,2,15,0,5,3,0,111,69,284,"Elehuris Montero",20543,660707
"Brandon Crawford","SFG",94,320,7,31,38,3,0.0875,0.253125,0.120141343,0.24120603,0.194346289,0.272727272,0.314487632,0.2602000898160275,0.294,61.94919440910958,0.03639284847304225,-15.04815482988377,7.786100625991821,0.36009290694770857,36,36,11,1,28,1,4,4,1,81,55,283,"Brandon Crawford",5343,543063
"Joey Gallo","MIN",111,332,21,39,40,1,0.144578313,0.427710843,0.262411348,0.243697478,0.177304964,0.301204819,0.439716312,0.31956609948524173,0.295,102.93021155908237,0.24255705811083317,1.408211006836674,-4.790651351213455,0.7996542032463263,29,19,9,1,48,1,2,0,0,142,50,282,"Joey Gallo",14128,608336
"Andruw Monasterio","MIL",92,315,3,38,27,7,0.088888888,0.209523809,0.088652482,0.325581395,0.258865248,0.33015873,0.34751773,0.30221148880701215,0.308,87.76119425733083,-0.619492189027369,-5.395533265361546,0.022999227046966553,0.5315697810887345,26,55,14,1,28,0,3,2,0,66,73,282,"Andruw Monasterio",19455,655316
"Alex Kirilloff","MIN",88,319,11,35,41,1,0.087774294,0.250783699,0.174377224,0.336787564,0.270462633,0.347962382,0.444839857,0.34284535518982123,0.334,119.06557395768937,-1.901095075532794,5.386313936065274,-10.518803596496582,0.5806248165497288,25,50,14,1,28,1,7,3,0,80,76,281,"Alex Kirilloff",20325,666135
"Edmundo Sosa","PHI",104,300,10,34,30,4,0.026666666,0.246666666,0.17562724,0.306122448,0.250896057,0.292929292,0.426523297,0.30937864061959264,0.292,92.3473323797287,0.6008335705846548,-2.243316863420121,2.722576141357422,1.0642719225258783,27,43,15,2,8,0,9,1,2,74,70,279,"Edmundo Sosa",17022,624641
"Jake McCarthy","ARI",99,312,2,37,16,26,0.083333333,0.198717948,0.083333333,0.305164319,0.242753623,0.318181818,0.326086956,0.2891453932245056,0.293,77.73241933156535,4.390304120257497,-4.216582583770595,-5.0522990226745605,0.1328709215237266,25,53,7,5,26,0,5,1,4,62,67,276,"Jake McCarthy",21622,664983
"Daniel Vogelbach","NYM",104,319,13,33,48,0,0.131661442,0.253918495,0.170909091,0.281767955,0.232727272,0.338557993,0.403636363,0.3268441391066185,0.324,108.18131371292257,-3.072330296970904,0.16086685053465688,-9.182098388671875,0.18128386663523854,30,43,8,0,42,1,2,0,0,81,64,275,"Daniel Vogelbach",14130,596129
"Eric Haase","- - -",89,293,4,22,26,4,0.058020477,0.276450511,0.08029197,0.268421052,0.200729927,0.246575342,0.281021897,0.23277085671310163,0.253,43.28624894667764,-0.47865608986467123,-20.389449725506346,-0.1649636458605528,-1.0462485708468423,30,42,8,1,17,1,0,1,1,81,55,274,"Eric Haase",14111,606992
"Jordan Diaz","OAK",90,293,10,20,27,0,0.058020477,0.23549488,0.143382353,0.257731958,0.220588235,0.273037542,0.363970588,0.27790844277717147,0.285,77.33305288691493,-1.2201892393641174,-9.177993086517729,-7.976323843002319,-0.7071994477165878,22,41,9,0,17,0,3,1,0,69,60,272,"Jordan Diaz",22650,672478
"Nick Madrigal","CHC",92,294,2,34,28,10,0.034013605,0.081632653,0.088888889,0.282786885,0.262962962,0.311418685,0.351851851,0.293640889304732,0.294,84.94904424787619,-0.7222119369544089,-6.20409626403179,8.21115529537201,1.196290669525313,26,52,16,1,10,0,9,0,5,24,71,270,"Nick Madrigal",20521,663611
"Zack Gelof","OAK",69,300,14,40,32,14,0.086666666,0.273333333,0.237037037,0.331428571,0.266666666,0.336666666,0.503703703,0.35695949047305514,0.333,132.1250668047709,2.2302559898234904,13.778019266339491,3.0561288595199585,2.706017061851825,23,37,20,1,26,1,3,1,0,82,72,270,"Zack Gelof",29766,680869
"Aaron Hicks","- - -",93,312,8,44,36,6,0.134615384,0.221153846,0.130111524,0.310880829,0.252788104,0.352564102,0.382899628,0.32621970494843755,0.282,108.90497246360722,1.0590954939834774,4.388141164247811,-5.682560682296753,0.9393758994330766,33,50,9,1,42,1,0,1,0,69,68,269,"Aaron Hicks",5297,543305
"Patrick Wisdom","CHC",97,302,23,43,46,4,0.099337748,0.367549668,0.29477612,0.237037037,0.20522388,0.289036544,0.5,0.33302526497761675,0.339,111.35170643449969,-0.27053737873211503,3.976504585410324,-7.586607336997986,0.6632674994654568,31,23,8,1,30,0,2,1,1,111,55,268,"Patrick Wisdom",13602,621550
"Danny Jansen","TOR",86,301,17,38,53,0,0.07641196,0.205980066,0.246268657,0.232804232,0.22761194,0.312292358,0.473880597,0.33629844745000204,0.316,115.19625150542099,-1.0973698454909027,4.383324047803574,4.83208966255188,1.949720425120952,28,29,15,0,23,1,10,0,0,62,61,268,"Danny Jansen",16535,643376
"Travis d'Arnaud","ATL",74,292,11,31,39,0,0.071917808,0.229452054,0.172284644,0.257894736,0.224719101,0.287671232,0.397003745,0.2971823607405571,0.326,83.56450770173622,-1.2613715771585703,-7.206811931131635,4.291615724563599,0.6986791313134473,34,36,13,0,21,0,3,1,0,67,60,267,"Travis d'Arnaud",7739,518595
"Ildemaro Vargas","WSN",86,286,4,32,31,1,0.066433566,0.069930069,0.110687023,0.259414225,0.251908396,0.303886925,0.362595419,0.2924042122945347,0.303,81.926413608892,0.3250689315609634,-6.078599402536668,2.139560580253601,0.576254475724711,31,47,13,2,19,0,1,1,3,20,66,262,"Ildemaro Vargas",13324,545121
"Matt Thaiss","LAA",95,307,9,32,31,2,0.117263843,0.270358306,0.125954198,0.2716763,0.213740458,0.319218241,0.339694656,0.29541195276515936,0.331,83.75364117350318,-1.909058596007526,-7.8852843515286395,1.8190876245498657,0.44642356582283393,28,41,6,0,36,1,6,3,0,83,56,262,"Matt Thaiss",19318,642136
"C.J. Cron","- - -",71,278,12,38,37,0,0.061151079,0.233812949,0.186046512,0.284153005,0.248062015,0.294964028,0.434108527,0.3123457071592482,0.332,84.08334527084152,-3.9949354147538543,-9.35022767253525,-3.349498890340328,-0.32248782369992346,33,40,12,0,17,0,1,2,0,65,64,258,"C.J. Cron",12546,543068
"Harold Castro","COL",99,270,1,24,31,1,0.033333333,0.244444444,0.062015504,0.331606217,0.251937984,0.275092936,0.313953488,0.2581616496064849,0.263,45.429049563816044,-1.0735607836395502,-19.32695947567119,-4.43789529800415,-1.4549387030164505,29,51,13,0,9,0,0,2,1,66,65,258,"Harold Castro",14691,605612
"Emmanuel Rivera","ARI",86,283,4,32,29,1,0.077738515,0.197879858,0.097276264,0.313432835,0.260700389,0.314487632,0.357976653,0.2954840036668542,0.312,81.98172346252188,-0.8783714435994625,-7.195477110225515,0.43017393350601196,0.2842616409694968,27,50,13,0,22,0,0,4,0,56,67,257,"Emmanuel Rivera",19890,656896
"Miguel Vargas","LAD",81,304,7,36,32,3,0.125,0.200657894,0.171875,0.223958333,0.1953125,0.304635761,0.3671875,0.29499624159645005,0.304,85.0059080883196,-0.02450944622978568,-5.671436923373078,-4.405952513217926,0.02514237024299737,23,24,15,4,38,1,4,4,1,61,50,256,"Miguel Vargas",20178,678246
"JJ Bleday","OAK",82,303,10,35,27,5,0.138613861,0.237623762,0.16015625,0.2259887,0.1953125,0.310231023,0.35546875,0.2970159407889489,0.298,90.57687858577697,0.5349775874055922,-2.88615569270225,-3.463520050048828,0.40445764167861176,25,29,11,0,42,0,2,3,0,72,50,256,"JJ Bleday",26368,668709
